"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"53349-7","Thyroxin.frei","Massenkonzentration","Zeitpunkt","Blut.Tropfen","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Thyroxin (T4) frei [Masse/Volumen] in Trockenblut","fT4",""
"5335-5","Röteln-Virus Ak.IgM","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","Immunoassay","Mikrobiologie","","Röteln-Virus-IgM-Antikörper [Einheiten/Volumen] in Serum mit Immunoassay","",""
"54492-4","Alanin-Aminotransferase","Katalytische Konzentration","Zeitpunkt","Pleuraflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Alanin-Aminotransferase [Enzymaktivität/Volumen] in Pleuraflüssigkeit","ALT; GPT; ALAT",""
"548-8","Bordetella pertussis","Nachweis oder Schwellenwert","Zeitpunkt","Rachen","Ordinal","Erregerspezifische Kultur","Mikrobiologie","","Bordetella pertussis [Nachweis] in Rachen mit erregerspezifischer Kultur","",""
"55178-8","Calciumphosphat-Kristalle","Nachweis oder Schwellenwert","Zeitpunkt","XXX","Ordinal","Mikroskopie.Licht","Urinanalyse","","Calciumphosphat-Kristalle [Nachweis] in Probenmaterial mit Lichtmikroskopie","",""
"55584-7","Trimethoprim","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Trimethoprim [Mol/Volumen] in Serum oder Plasma","",""
"55590-4","Kanarienvogelfeder Ak.IgE","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Kanarienvogelfeder-IgE-Antikörper [Nachweis] in Serum","",""
"55596-1","Gänsefeder Ak.IgE","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Gänsefeder-IgE-Antikörper [Nachweis] in Serum","",""
"55607-6","Triglycerid/Cholesterol.in HDL","Stoffmengenverhältnis","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Triglycerid/Cholesterol in HDL [Molverhältnis] in Serum oder Plasma","",""
"55608-4","Truthahnfeder Ak.IgE","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Truthahnfeder-IgE-Antikörper [Nachweis] in Serum","",""
"55709-0","Pristinamycin","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","Gradientenstreifen","Antibiotikaempfindlichkeit","","Pristinamycin [Empfindlichkeit] mit Gradientenstreifen","",""
"53355-4","Trichomonas sp","Anzahl pro Volumen","Zeitpunkt","Urin","Quantitativ","Computerassistiert","Urinanalyse","","Trichomonas sp [#/Volumen] in Urin mit computerassistierter Methode","",""
"53356-2","Fett","Anzahl pro Volumen","Zeitpunkt","Urin","Quantitativ","Computerassistiert","Urinanalyse","","Fett [#/Volumen] in Urin mit computerassistierter Methode","",""
"53359-6","Fett","Anzahl pro Fläche","Zeitpunkt","Urin","Quantitativ","Computerassistiert","Urinanalyse","","Fett [#/Fläche] in Urin mit computerassistierter Methode","",""
"53360-4","Erythrozytenklumpen","Anzahl pro Volumen","Zeitpunkt","Urin","Quantitativ","Computerassistiert","Urinanalyse","","Erythrozytenklumpen [#/Volumen] in Urin mit computerassistierter Methode","",""
"5337-1","Speicheldrüse Ak","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","","Serologie","","Speicheldrüsen-Antikörper [Einheiten/Volumen] in Serum","",""
"53392-7","Prolin/Phenylalanin","Stoffmengenverhältnis","Zeitpunkt","Blut.Tropfen","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Prolin/Phenylalanin [Molverhältnis] in Trockenblut","",""
"53432-1","Gamma-Glutamyl-Transferase","Katalytische Konzentration","Zeitpunkt","Dialysat","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Gamma-Glutamyl-Transferase [Enzymaktivität/Volumen] in Dialysat","GGT; Gamma-GT",""
"5343-9","Salmonella paratyphi C H Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Latexagglutination","Mikrobiologie","","Salmonella paratyphi C H-Antikörper [Nachweis] in Serum mit Latexagglutination","",""
"5344-7","Salmonella paratyphi C O Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Latexagglutination","Mikrobiologie","","Salmonella paratyphi C O-Antikörper [Nachweis] in Serum mit Latexagglutination","",""
"53536-9","Masern-Virus Ak.IgG","Nachweis oder Schwellenwert","Zeitpunkt","Körperflüssigkeit","Ordinal","Immunoassay","Mikrobiologie","","Masern-Virus-IgG-Antikörper [Nachweis] in Körperflüssigkeit mit Immunoassay","Measles morbillivirus",""
"5355-3","Smith extrahierbarer nukleärer Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Gegenstromimmunelektrophorese (CIE)","Serologie","","Smith extrahierbarer nukleärer Antikörper [Nachweis] in Serum mit Gegenstromimmunelektrophorese (CIE)","Sm",""
"547-0","Streptococcus.beta-hämolytisch","Nachweis oder Schwellenwert","Zeitpunkt","XXX","Ordinal","Erregerspezifische Kultur","Mikrobiologie","","Streptococcus.beta-hämolytisch [Nachweis] in Probenmaterial mit erregerspezifischer Kultur","",""
"54900-6","IgA","Massenkonzentration","Zeitpunkt","Peritonealflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","IgA [Masse/Volumen] in Peritonealflüssigkeit","",""
"54901-4","IgG","Massenkonzentration","Zeitpunkt","Peritonealflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","IgG [Masse/Volumen] in Peritonealflüssigkeit","",""
"54910-5","DNA-Doppelstrang Ak","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","Immunfluoreszenztest","Serologie","","DNA-Doppelstrang-Antikörper [Einheiten/Volumen] in Serum mit Immunfluoreszenztest","dsDNA",""
"54917-0","Lysozym","Massenkonzentration","Zeitpunkt","Pleuraflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Lysozym [Masse/Volumen] in Pleuraflüssigkeit","",""
"55128-3","Entlassanordnung","Typ","Zeitpunkt","^Patient","Nominal","","Fragebogen.Centers for Medicare & Medicaid Services","","Entlassanordnung","",""
"55167-1","Mycoplasma sp Ak","Nachweis oder Schwellenwert","Zeitpunkt","Zerebrospinalflüssigkeit","Ordinal","","Mikrobiologie","","Mycoplasma sp-Antikörper [Nachweis] in Zerebrospinalflüssigkeit","",""
"55170-5","Zytoplasmatischer Ak","Titer","Zeitpunkt","Serum","Quantitativ","Immunfluoreszenztest","Serologie","","Zytoplasmatischer Antikörper [Titer] in Serum mit Immunfluoreszenztest","",""
"552-0","Brucella sp identifiziert","Nachweis oder Identität","Zeitpunkt","XXX","Nominal","Erregerspezifische Kultur","Mikrobiologie","","Brucella sp identifiziert in Probenmaterial mit erregerspezifischer Kultur","",""
"55398-2","Fibrinspaltprodukte D-Dimer FEU & DDU (Liste)","-","Zeitpunkt","Thrombozytenarmes Plasma","Quantitativ","","Liste.Gerinnung","","Fibrinspaltprodukte D-Dimer FEU und DDU (Liste) - Thrombozytenarmes Plasma","",""
"55436-0","Myeloblasten/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","Manuelle Zählung","Hämatologie und Zellzählung","","Myeloblasten/100 Leukozyten in Zerebrospinalflüssigkeit mit manueller Zählung","",""
"537-1","Mycobacterium sp identifiziert","Nachweis oder Identität","Zeitpunkt","Peritonealflüssigkeit","Nominal","Erregerspezifische Kultur","Mikrobiologie","","Mycobacterium sp identifiziert in Peritonealflüssigkeit mit erregerspezifischer Kultur","",""
"53750-6","Wasserstoff/Ausatemluft^15 Minuten nach XXX Stimulation","Volumenfraktion","Zeitpunkt","Exhalat","Quantitativ","","Funktionstest","","Wasserstoff/Ausatemluft [Volumenfraktion] in Exhalat --15 Minuten nach XXX Stimulation","",""
"53813-2","Thrombozytenaggregation.Adenosindiphosphat-induziert","Arbiträre Konzentration","Zeitpunkt","Blut","Quantitativ","","Gerinnung","","Thrombozytenaggregation ADP-induziert [Einheiten/Volumen] in Blut","",""
"53857-9","Hämoglobin F","Massenkonzentration","Zeitpunkt","Blut","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Hämoglobin F [Masse/Volumen] in Blut","",""
"5388-4","Toxoplasma gondii Ak.IgG","Arbiträre Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","Immunoassay","Mikrobiologie","","Toxoplasma gondii-IgG-Antikörper [Einheiten/Volumen] in Serum oder Plasma mit Immunoassay","",""
"53902-3","Voriconazol","Massenkonzentration","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Voriconazol [Masse/Volumen] in Zerebrospinalflüssigkeit","",""
"53924-7","Rheumafaktor","Titer","Zeitpunkt","Synovialflüssigkeit","Quantitativ","Latexagglutination","Serologie","","Rheumafaktor [Titer] in Synovialflüssigkeit mit Latexagglutination","",""
"53935-3","Clostridium tetani-Toxoid Ak.IgG","Arbiträre Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","Immunoassay","Mikrobiologie","","Clostridium tetani-Toxoid-IgG-Antikörper [Einheiten/Volumen] in Serum oder Plasma mit Immunoassay","",""
"5394-2","Treponema pallidum Ak","Titer","Zeitpunkt","Serum","Quantitativ","Latexagglutination","Mikrobiologie","","Treponema pallidum-Antikörper [Titer] in Serum mit Latexagglutination","",""
"53985-8","Nukleäres Ak-Muster.grob gefleckt","Titer","Zeitpunkt","Serum","Quantitativ","Immunfluoreszenztest","Serologie","","Grob geflecktes nukleäres Antikörper-Muster [Titer] in Serum mit Immunfluoreszenztest","",""
"55438-6","Dengue-Virus Ak.neutralisierend","Titer","Zeitpunkt","Serum","Quantitativ","Neutralisationstest","Mikrobiologie","","Denguevirus-neutralisierender Antikörper [Titer] in Serum mit Neutralisationstest","",""
"55440-2","Cholesterol.in LDL","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","VAP (Vertical Auto Profile)","Klinische Chemie (keine Funktionstests)","","Cholesterol in LDL [Masse/Volumen] in Serum oder Plasma mit Vertical Auto Profile-Methode","",""
"55472-5","Cortisol^2,5 Stunden nach XXX Stimulation","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Cortisol [Mol/Volumen] in Serum oder Plasma --2,5 Stunden nach XXX Stimulation","Kortisol",""
"555-3","Candida sp identifiziert","Nachweis oder Identität","Zeitpunkt","XXX","Nominal","Erregerspezifische Kultur","Mikrobiologie","","Candida sp identifiziert in Probenmaterial mit erregerspezifischer Kultur","",""
"55553-2","Metoprolol","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Metoprolol [Mol/Volumen] in Serum oder Plasma","",""
"55601-9","Mikroskopische Beobachtung","Nachweis oder Identität","Zeitpunkt","Perikardflüssigkeit","Nominal","Zyto-Färbung","Zytologie","","Mikroskopische Beobachtung [Nachweis oder Identität] in Perikardflüssigkeit mit Zyto-Färbung","",""
"55794-2","Andere Zellen","Anzahl","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","Manuelle Zählung","Hämatologie und Zellzählung","","Andere Zellen [#] in Zerebrospinalflüssigkeit mit manueller Zählung","",""
"55809-8","11-Desoxycortisol","Massenkonzentration","Zeitpunkt","Amnionflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","11-Desoxycortisol [Masse/Volumen] in Amnionflüssigkeit","",""
"55841-1","Corticosteron","Massenkonzentration","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Corticosteron [Masse/Volumen] in 24-Stunden-Urin","",""
"55843-7","Corticosteron","Stoffmengenkonzentration","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Corticosteron [Mol/Volumen] in 24-Stunden-Urin","",""
"53994-0","Nukleäres Ak-Muster.zentrosomal","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Immunfluoreszenztest","Serologie","","Zentrosomales nukleäres Antikörper-Muster [Nachweis] in Serum mit Immunfluoreszenztest","",""
"54000-5","Nukleäres Ak-Muster.viele nukleäre Punkte","Titer","Zeitpunkt","Serum","Quantitativ","Immunfluoreszenztest","Serologie","","Viele nukleäre Punkte-Antikörper-Muster [Titer] in Serum mit Immunfluoreszenztest","",""
"54007-0","Golgi-Apparat Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Immunfluoreszenztest","Serologie","","Golgi-Apparat-Antikörper [Nachweis] in Serum mit Immunfluoreszenztest","",""
"54018-7","Lactoferrin Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Serologie","","Lactoferrin-Antikörper [Nachweis] in Serum","LF",""
"54019-5","Lysozym Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Serologie","","Lysozym-Antikörper [Nachweis] in Serum","",""
"54020-3","Aktin.filamentös Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum oder Plasma","Ordinal","","Serologie","","Aktin.filamentös-Antikörper [Nachweis] in Serum oder Plasma","",""
"54023-7","U1 kleine nukleäre Ribonukleoprotein-C Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Serologie","","U1 kleine nukleäre Ribonukleoprotein-C-Antikörper [Nachweis] in Serum","",""
"54028-6","Lamin Ak","Titer","Zeitpunkt","Serum","Quantitativ","Immunfluoreszenztest","Serologie","","Lamin-Antikörper [Titer] in Serum mit Immunfluoreszenztest","",""
"54030-2","Smith extrahierbarer nukleärer B Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Serologie","","Smith extrahierbarer nukleärer B-Antikörper [Nachweis] in Serum","",""
"54031-0","Smith extrahierbarer nukleärer D Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Serologie","","Smith extrahierbarer nukleärer D-Antikörper [Nachweis] in Serum","",""
"54070-8","Hämoglobin D/Hämoglobin.gesamt","Massenfraktion","Zeitpunkt","Blut.Tropfen","Quantitativ","","Hämatologie und Zellzählung","","Hämoglobin D/Hämoglobin.gesamt in Trockenblut","",""
"5574-9","Aluminium","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Aluminium [Masse/Volumen] in Serum oder Plasma","",""
"5575-6","Aluminium","Massenkonzentration","Zeitpunkt","Erythrozyten","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Aluminium [Masse/Volumen] in Erythrozyten","RBC",""
"5577-2","Aluminium","Massenkonzentration","Zeitpunkt","Urin","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Aluminium [Masse/Volumen] in Urin","",""
"53802-5","Arbovirus Ak.IgG","Interpretation","Zeitpunkt","Serum","Freitext","Immunfluoreszenztest","Mikrobiologie","","Arbovirus-IgG-Antikörper [Interpretation] in Serum mit Immunfluoreszenztest - Freitext","",""
"55507-8","Somatotropin^2 Stunden nach Dosis Glucose","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Somatotropin [Masse/Volumen] in Serum oder Plasma --2 Stunden nach Dosis Glucose","Somatotropes Hormon; humanes Growth Hormon; STH; hGH",""
"55528-4","Chloralhydrat","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Chloralhydrat [Mol/Volumen] in Serum oder Plasma","",""
"55555-7","Molybdän","Stoffmengenkonzentration","Zeitpunkt","Blut","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Molybdän [Mol/Volumen] in Blut","",""
"55561-5","Oxprenolol","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Oxprenolol [Mol/Volumen] in Serum oder Plasma","",""
"55579-7","Sotalol","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Sotalol [Mol/Volumen] in Serum oder Plasma","",""
"55594-6","Entenfeder Ak.IgE","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Entenfeder-IgE-Antikörper [Nachweis] in Serum","",""
"55603-5","Mikroskopische Beobachtung","Nachweis oder Identität","Zeitpunkt","Synovialflüssigkeit","Nominal","Zyto-Färbung","Zytologie","","Mikroskopische Beobachtung [Nachweis oder Identität] in Synovialflüssigkeit mit Zyto-Färbung","",""
"5569-9","Aceton","Nachweis oder Schwellenwert","Zeitpunkt","Urin","Ordinal","","Wirkstoffspiegelbestimmung/Toxikologie","","Aceton [Nachweis] in Urin","",""
"5570-7","Aceton","Massenkonzentration","Zeitpunkt","Urin","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Aceton [Masse/Volumen] in Urin","",""
"5573-1","Aluminium","Massengehalt","Zeitpunkt","Haar","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Aluminium [Masse/Masse] in Haar","",""
"55772-8","Cardiolipin Ak.IgG","Mehrfache des Median","Zeitpunkt","Serum","Quantitativ","","Gerinnung","","Cardiolipin-IgG-Antikörper [Mehrfache des Median] in Serum","",""
"55844-5","Cortisol.frei","Massenrate","24 Stunden","Urin","Quantitativ","Radioimmunoassay","Klinische Chemie (keine Funktionstests)","","Cortisol frei [Masse/Zeit] in 24-Stunden-Urin mit Radioimmunoassay","",""
"5591-3","Benzen","Nachweis oder Schwellenwert","Zeitpunkt","Serum oder Plasma","Ordinal","","Wirkstoffspiegelbestimmung/Toxikologie","","Benzen [Nachweis] in Serum oder Plasma","",""
"55917-9","Beta-Glucosidase","Katalytische Konzentration","Zeitpunkt","Blut.Tropfen","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Beta-Glucosidase [Enzymaktivität/Volumen] in Trockenblut","",""
"5592-1","Benzen","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Benzen [Masse/Volumen] in Serum oder Plasma","",""
"55925-2","IgM","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","IgM [Masse/Volumen] in Serum mit Elektrophorese","",""
"55974-0","IgG","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","Immundiffusion","Klinische Chemie (keine Funktionstests)","","IgG [Masse/Volumen] in Serum mit Immundiffusion","",""
"56126-6","Kupfer","Massengehalt","Zeitpunkt","Leber","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Kupfer [Masse/Masse] in Leber","",""
"56128-2","Chikungunya-Virus Ak.IgG","Titer","Zeitpunkt","Serum oder Plasma","Quantitativ","Immunfluoreszenztest","Mikrobiologie","","Chikungunya-Virus-IgG-Antikörper [Titer] in Serum oder Plasma mit Immunfluoreszenztest","",""
"56167-0","Corticotropin Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Corticotropin-IgG4-Antikörper [Masse/Volumen] in Serum","Adrenocorticotropes Hormon; ACTH",""
"56206-6","Daucus carota Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Daucus carota-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56228-0","Gadus morhua Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Gadus morhua-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56239-7","Curry Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Curry-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56035-9","Apolipoprotein A-I/Cholesterol.in HDL","Massenverhältnis","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Apolipoprotein A-I/Cholesterol in HDL [Massenverhältnis] in Serum oder Plasma","",""
"56130-8","Chikungunya-Virus Ak.IgM","Titer","Zeitpunkt","Serum oder Plasma","Quantitativ","Immunfluoreszenztest","Mikrobiologie","","Chikungunya-Virus-IgM-Antikörper [Titer] in Serum oder Plasma mit Immunfluoreszenztest","",""
"56143-1","Kalium/Creatinin","Stoffmengenverhältnis","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Kalium/Creatinin [Molverhältnis] in 24-Stunden-Urin","",""
"56183-7","Casuarina equisetifolia Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Casuarina equisetifolia-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56196-9","Vaccinium myrtillus Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Vaccinium myrtillus-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56207-4","Kasein Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Kasein-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56210-8","Katzenschuppen Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Katzenschuppen-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56213-2","Apium graveolens Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Apium graveolens-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"55782-7","Hämoglobin","Massenkonzentration","Zeitpunkt","Blut","Quantitativ","Oximetrie","Hämatologie und Zellzählung","","Hämoglobin [Masse/Volumen] in Blut mit Oximetrie","",""
"55803-1","Promyelozyten","Anzahl","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","Manuelle Zählung","Hämatologie und Zellzählung","","Promyelozyten [#] in Zerebrospinalflüssigkeit mit manueller Zählung","",""
"55845-2","Cortisol.frei","Massenkonzentration","24 Stunden","Urin","Quantitativ","Radioimmunoassay","Klinische Chemie (keine Funktionstests)","","Cortisol frei [Masse/Volumen] in 24-Stunden-Urin mit Radioimmunoassay","",""
"55850-2","Cobalamine","Massenkonzentration","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Cobalamin (Vitamin B12) [Masse/Volumen] in Urin","Vitamin B12; Zyanokobalamin",""
"55879-1","Homocystin","Stoffmengenkonzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Homocystin [Mol/Volumen] in Körperflüssigkeit","",""
"559-5","Chlamydia sp identifiziert","Nachweis oder Identität","Zeitpunkt","Urethra","Nominal","Erregerspezifische Kultur","Mikrobiologie","","Chlamydia sp identifiziert in Harnröhre mit erregerspezifischer Kultur","",""
"56040-9","Methämoglobin","Stoffmengenkonzentration","Zeitpunkt","Blut","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Methämoglobin [Mol/Volumen] in Blut","",""
"56129-0","Chikungunya-Virus Ak.IgG","Nachweis oder Schwellenwert","Zeitpunkt","Serum oder Plasma","Ordinal","Immunfluoreszenztest","Mikrobiologie","","Chikungunya-Virus-IgG-Antikörper [Nachweis] in Serum oder Plasma mit Immunfluoreszenztest","",""
"56151-4","Candida albicans Ak.IgA","Arbiträre Konzentration","Zeitpunkt","Serum","Quantitativ","","Mikrobiologie","","Candida albicans-IgA-Antikörper [Einheiten/Volumen] in Serum","",""
"56171-2","Fagus grandifolia Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Fagus grandifolia-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56184-5","Persea americana Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Persea americana-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"54073-2","Hämoglobin C/Hämoglobin.gesamt","Massenfraktion","Zeitpunkt","Blut.Tropfen","Quantitativ","","Hämatologie und Zellzählung","","Hämoglobin C/Hämoglobin.gesamt in Trockenblut","",""
"54147-4","Autoantikörper","Interpretation","Zeitpunkt","Serum","Freitext","Immunfluoreszenztest Rattenleber+Magen+Niere","Serologie","","Autoantikörper [Interpretation] in Serum mit Immunfluoreszenztest mit Rattenleber+Magen+Niere-Substrat - Freitext","",""
"54154-0","Nukleäres Ak-Muster.Zellverbindungen","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","Immunfluoreszenztest","Serologie","","Nukleäres Antikörper-Muster.Zellverbindungen [Nachweis] in Serum mit Immunfluoreszenztest","",""
"54179-7","Itraconazol","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","Agardiffusionstest","Antibiotikaempfindlichkeit","","Itraconazol [Empfindlichkeit] mit Agardiffusion","",""
"54238-1","LDL.oxidiert","Arbiträre Konzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","LDL.oxidiert [Einheiten/Volumen] in Serum oder Plasma","",""
"54287-8","Guanidinoacetat","Stoffmengenkonzentration","Zeitpunkt","Zerebrospinalflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Guanidinoacetat [Mol/Volumen] in Zerebrospinalflüssigkeit","",""
"54326-4","Phosphoethanolamin","Stoffmengenkonzentration","Zeitpunkt","Blut.Tropfen","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Phosphoethanolamin [Mol/Volumen] in Trockenblut","",""
"54358-7","Beta-Globulin/Protein.gesamt","Massenfraktion","Zeitpunkt","Dialysat","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","Beta-Globulin/Protein.gesamt in Dialysat mit Elektrophorese","",""
"54366-0","Calcium.ionisiert^^angepasst an pH 7,4","Stoffmengenkonzentration","Zeitpunkt","Blut Nabelschnur","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Calcium.ionisiert [Mol/Volumen] angepasst an pH 7,4 in Nabelschnurblut","",""
"54368-6","Katalase","Katalytische Konzentration","Zeitpunkt","Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Katalase [Enzymaktivität/Volumen] in Plasma","",""
"56198-5","Bertholletia excelsa Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Bertholletia excelsa-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56202-5","Fagopyrum esculentum Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Fagopyrum esculentum-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56230-6","Phragmites communis Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Phragmites communis-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56243-9","Taraxacum vulgare Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Taraxacum vulgare-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56266-0","Blatella germanica Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Blatella germanica-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56275-1","Grüne Bohne Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Grüne Bohne-IgG4-Antikörper [Masse/Volumen] in Serum","",""
"56278-5","Pfeffer grün Ak.IgG4","Massenkonzentration","Zeitpunkt","Serum","Quantitativ","","Allergie","","Pfeffer grün-IgG4-Antikörper [Masse/Volumen] in Serum","",""
