"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"82433-4","Proteinaza 3 przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","Immunoblotting","Serologia nie mikrobiologiczna","","","Obecnosc lub prog p/ciała Western Blot",""
"82514-1","gen NS5a HCV genotyp 3 Wykryte mutacje","Obecność lub identyfikacja","Punkt w czasie","Izolat","Nominalny","genotypowanie","Wrażliwość na antybiotyk, MIC","","","HCV mutacja genotypu 3 wirusa zapalenia wątroby typu C NS5a wirus zapalenia wątroby typu C o genotypie 3",""
"82659-4","receptor tyreotropiny przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","","Testy nieobciążeniowe chemiczne","","","Obecnosc lub prog p/ciała Tyrotropina",""
"82722-0","Potas","Stężenie masowe","Punkt w czasie","Krwinki czerwone RBC","ilościowy","","Testy nieobciążeniowe chemiczne","","","K RBC, erytrocyty",""
"82797-2","Czas poczatkowego powstawania skrzepu","Prędkość","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","PPP Wykrzepianie",""
"83122-2","wolna tyroksyna","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","metoda immunochemiczna","Testy nieobciążeniowe chemiczne","","","osocze test immunologiczny; IA",""
"83125-5","trijodotyronina","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","metoda immunochemiczna","Testy nieobciążeniowe chemiczne","","","osocze test immunologiczny; IA",""
"83126-3","wolna trójjodotyronina","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","metoda immunochemiczna","Testy nieobciążeniowe chemiczne","","","osocze test immunologiczny; IA",""
"85358-0","kompleksy fofatydyloseryna-protrombina IgM","Stężenie umowne","Punkt w czasie","Surowica lub osocze","ilościowy","metoda immunochemiczna","Koagulacja","","","Immunoglobulina M kompleks fosfatydyloseryny i trombiny osocze p/ciała test immunologiczny; IA Umowne stezenie Wykrzepianie",""
"85818-3","Czas formowania skrzepu+czas krzepniecia","Czas","Punkt w czasie","Krew","ilościowy","Tromboelastografia","Koagulacja","","","CT Wykrzepianie",""
"87455-2","Potas","Zawartość masowa","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","K",""
"87476-8","chlorek","Zawartość masowa","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","Jon chlorkowy;Cl--",""
"87477-6","Wapń","Ułamek masy","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"87834-8","2 prążki białka monoklonalnego","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","Immunofiksacja","Testy nieobciążeniowe chemiczne","","","2 prążki białka monoklonalnego białko",""
"88113-6","Erytrocyty","obecność lub wartość progowa","Punkt w czasie","Płyn mózgowo-rdzeniowy","Porządkowy","barwienie Grama","Morfologia krwi","","","Krwinki czerwone Obecnosc lub prog PMR",""
"83121-4","wolna tyroksyna","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","metoda immunochemiczna","Testy nieobciążeniowe chemiczne","","","osocze test immunologiczny; IA",""
"85505-6","RH. Badanie wstępne","Typ","Punkt w czasie","Ślina","Nominalny","Genetyka molekularna","BLDBK","","","Rh. Przypuszczalny",""
"86900-8","Plazmocyty.Populacja monoklonalna","Obecność lub identyfikacja","Punkt w czasie","Krew","Nominalny","cytometria przepływowa (FC)","Morfologia krwi","","","cytofluorymetria przepływowa monoklonalna populacja plazmocytów plazmocyty",""
"87451-1","Sód","Stężenie masowe","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","Na",""
"87454-5","Potas","Stężenie masowe","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","K",""
"87456-0","fosforany","Stężenie masowe","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","fosforany nieorganiczne",""
"87769-6","tiagabina/Kreatynina","Współczynnik masy","Punkt w czasie","Mocz","ilościowy","potwierdzić","Leki lub Toksyny","","","",""
"87835-5","Białko monoklonalne","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","Immunofiksacja","Testy nieobciążeniowe chemiczne","","","białko",""
"85359-8","kompleksy fofatydyloseryna-protrombina IgG","Stężenie umowne","Punkt w czasie","Surowica lub osocze","ilościowy","metoda immunochemiczna","Koagulacja","","","Immunoglobulina G kompleks fosfatydyloseryny i trombiny osocze p/ciała test immunologiczny; IA Umowne stezenie Wykrzepianie",""
"85378-8","Erytrocyty. Średnia intensywność fluorescencji EMA badane/prawidłowe","Współczynnik względny","Punkt w czasie","Krew","ilościowy","cytometria przepływowa (FC)","Morfologia krwi","","","cytofluorymetria przepływowa Krwinki czerwone",""
"87452-9","Sód","Zawartość masowa","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","Na",""
"87471-9","Żelazo","Stężenie masowe","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"87475-0","chlorek","Stężenie masowe","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","Jon chlorkowy;Cl--",""
"87833-0","Białko monoklonalne prążek 3","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","Immunofiksacja","Testy nieobciążeniowe chemiczne","","","3 prążki białka monoklonalnego białko",""
"88054-2","Białko wiążące LPS","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","metoda immunochemiczna","Testy nieobciążeniowe chemiczne","","","białko LBP;białka wiążące LPS osocze test immunologiczny; IA",""
"8855-9","wysycenie tlenem","Ułamek masy","Punkt w czasie","żyła główna górna","ilościowy","","HEMODYN.MOLEC","","","O2 SaO2;saturacja krwi tlenem",""
"88970-9","wałeczki erytrocytarne","Ilość na powierzchnię","Punkt w czasie","Osad moczu","ilościowy","","Analiza moczu","","","krwinka czerwona",""
"88975-8","wałeczki tłuszczowe","Ilość na powierzchnię","Punkt w czasie","Osad moczu","ilościowy","","Analiza moczu","","","",""
"89364-4","Wolna hemoglobina","Stężenie masowe","Punkt w czasie","Płyn ustrojowy","ilościowy","","Morfologia krwi","","","Hb, HGB Wolna Hb",""
"88449-4","aktywność czynnika krzepniecia IX badane/prawidłowe","Wzgledne stezenie katalityczne","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","chromogenny","Koagulacja","","","Czynnik Christmasa;Czynnik antyhemofilowy B PPP Wykrzepianie",""
"8852-6","wysycenie tlenem","Ułamek masy","Punkt w czasie","Główna tętnica płucna","ilościowy","","HEMODYN.MOLEC","","","O2 SaO2;saturacja krwi tlenem",""
"88709-1","Albumina/Globulina","Współczynnik masy","Punkt w czasie","Płyn ustrojowy","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","",""
"88713-3","fosforany","Stężenie masowe","Punkt w czasie","Kał","ilościowy","","Testy nieobciążeniowe chemiczne","","","fosforany nieorganiczne stolec",""
"88893-3","Białka indukowane niedoborem witaminy K (PIVKA) tromboplastyny wrażliwe","Czas","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","","Koagulacja","","","PPP PT;wskaźnik Quicka Wykrzepianie",""
"889-6","Przeciwciała grup krwi Zidentyfikowany","Obecność lub identyfikacja","Punkt w czasie","^Jednostka krwi pełnej","Nominalny","","BLDBK","","","Rozpoznany",""
"890-4","Skryning przeciwciał grup krwi","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","","BLDBK","","","Obecnosc lub prog osocze",""
"892-0","Skryning przeciwciał grup krwi. Komórki III","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","","BLDBK","","","Obecnosc lub prog osocze",""
"89508-6","czynnik wewnętrzny przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","Line blot","Serologia nie mikrobiologiczna","","","Czynnik wewnetrzny Castle''a Obecnosc lub prog p/ciała technika Line blot, test Line blot",""
"895-3","Skryning przeciwciał grup krwi. Komórki I, II, III","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","","BLDBK","","","Obecnosc lub prog osocze PTA",""
"89871-8","bilirubina","Stężenie substancji","Punkt w czasie","Krew żylna","ilościowy","","Testy nieobciążeniowe chemiczne","","","Bilirubina",""
"894-6","Skryning przeciwciał grup krwi. Komórki II","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","","BLDBK","","","Obecnosc lub prog osocze",""
"89579-7","troponina sercowa I","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","metoda o wysokiej czułości","Testy nieobciążeniowe chemiczne","","","metoda wysokoczuła osocze",""
"90738-6","erytrocyty CD59 ujemne/100 komorek CD235a","Frakcja ilościowa","Punkt w czasie","Krew","ilościowy","","Markery komórkowe","","","100 komorek z glikoproteiną a całkowity brak ekspresji CD59 na erytrocytach CD59+ RBC Krwinki czerwone Znaczniki komórkowe",""
"91106-5","Cholesterol frakcji LDL 2","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91108-1","Cholesterol frakcji LDL 4","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"89359-4","Wirus zapalenia wątroby typu C IgG","obecność lub wartość progowa","Punkt w czasie","Surowica, osocze lub krew","Porządkowy","szybka metoda immunochemiczna","MICRO","","","HCV Immunoglobulina G Obecnosc lub prog osocze p/ciała szybki test immunologiczny; IA.rapid test immunologiczny; IA",""
"89363-6","Cholinoesteraza","Stężenie katalityczne","Punkt w czasie","Płyn ustrojowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","ChE",""
"898-7","Skryning przeciwciał grup krwi. Komórki I","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","Wstępnie ogrzane","BLDBK","","","Obecnosc lub prog osocze",""
"89872-6","bilirubina","Stężenie substancji","Punkt w czasie","Krew tętnicza","ilościowy","","Testy nieobciążeniowe chemiczne","","","Bilirubina",""
"89998-9","Albumina/Kreatynina","Współczynnik","Punkt w czasie","Mocz","ilościowy","granica wykrywalności <= 3,0 mg/l","Analiza moczu","","","Stosunek;Proporcja",""
"89999-7","Albumina","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","granica wykrywalności <= 3,0 mg/l","Analiza moczu","","","",""
"90077-9","Patogeny układu moczowego Zidentyfikowany","Obecność lub identyfikacja","Punkt w czasie","Izolat","Nominalny","Hodowla specyficzna dla organizmu","MICRO","","","Rozpoznany",""
"90237-9","Fenyloacetylokarnityna","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze PheC2",""
"902-7","Skryning autologiczny przeciwciał grup krwi","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","Wstępnie ogrzane","BLDBK","","","Obecnosc lub prog osocze",""
"90369-0","Czas pobrania próbki związany z dawką leku","Typ","Punkt w czasie","Próbka","Nominalny","","Informacja o próbce","","","",""
"906-8","Obecność antygenów grup krwi","Obecność lub identyfikacja","Punkt w czasie","Krew","Nominalny","","BLDBK","","","",""
"907-6","Obecność antygenów grup krwi","Obecność lub identyfikacja","Punkt w czasie","^Jednostka krwi pełnej","Nominalny","","BLDBK","","","",""
"91109-9","Cholesterol frakcji LDL 5","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91111-5","Cholesterol frakcji LDL 7","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91113-1","Cholesterol frakcji LDL 2","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91116-4","Cholesterol frakcji LDL 5","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91117-2","Cholesterol frakcji LDL 6","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91118-0","Cholesterol frakcji LDL 7","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91128-9","Siła skrzepu w obecności inhibitora płytkowego receptora ADP","Ułamek długości","Punkt w czasie","Krew","ilościowy","obliczony","Koagulacja","","","płytki krwi receptor ADP;difosforan adenozyny TEG;Tromboelastografia Wykrzepianie",""
"92236-9","Status realizacji badania laboratoryjnego","Typ","Punkt w czasie","^Pacjent","Nominalny","","Zlecenie laboratoryjne","","","",""
"91129-7","Siła skrzepu po ekspozycji na ADP","Ułamek długości","Punkt w czasie","Krew","ilościowy","obliczony","Koagulacja","","","ADP;difosforan adenozyny;TEG;Tromboelastografia TEG;Tromboelastografia Wykrzepianie",""
"92237-7","Pod-typ badania laboratoryjnego","Typ","Punkt w czasie","^Pacjent","Nominalny","","Zlecenie laboratoryjne","","","",""
"926-6","Produkt krwiopochodny. inny Dany","Objętość","Punkt w czasie","Dawka","ilościowy","","BLDBK","","","Ustalony",""
"92742-6","żelazo. ocena mikroskopowa","Obecność lub identyfikacja","Punkt w czasie","BAL","Nominalny","Barwienie żelazocyjankiem potasu","PATH","","","popłuczyny oskrzelowe",""
"928-2","reakcja na produkt krwiopochodny","Typ","Punkt w czasie","^Jednostka krwi pełnej","Nominalny","","BLDBK","","","",""
"93020-6","poliklonalne plazmocyty/całkowita liczba plazmocytów","Frakcja ilościowa","Punkt w czasie","Szpik kostny","ilościowy","cytometria przepływowa (FC)","Morfologia krwi","","","cytofluorymetria przepływowa plazmocyty poliklonalne plazmocyty",""
"93021-4","plazmocyty z nieprawidłową eskpresją markerów/zliczone komórki","Frakcja ilościowa","Punkt w czasie","Szpik kostny","ilościowy","cytometria przepływowa (FC)","Morfologia krwi","","","cytofluorymetria przepływowa Komorki zliczone plazmocyty plazmocyty z nieprawidłową eskpresją markerów",""
"9318-7","Albumina/Kreatynina","Współczynnik masy","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"927-4","identyfikator produktu krwiopochodnego. pulowanego","Identyfikator","Punkt w czasie","^Jednostka krwi pełnej","Nominalny","","BLDBK","","","Dane identyfikujące",""
"929-0","czas wydania produktu krwiopochodnego","Sygnatura czasu","Punkt w czasie","^Jednostka krwi pełnej","ilościowy","","BLDBK","","","",""
"93018-0","poliklonalne plazmocyty","Ilość","Punkt w czasie","Szpik kostny","ilościowy","cytometria przepływowa (FC)","Morfologia krwi","","","cytofluorymetria przepływowa plazmocyty poliklonalne plazmocyty",""
"93047-9","Stan próbki","Typ","Punkt w czasie","Próbka","Nominalny","","Informacja o próbce","","","",""
"9322-9","cholesterol. całkowity/Cholesterol lipoprotein wysokiej gestosci","Percentyl","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol całkowity cholesterol frakcji HDL osocze",""
"93315-0","płytkowy antygen CD49b badane/prawidłowe","Współczynnik względny","Punkt w czasie","Krew","ilościowy","cytometria przepływowa (FC)","Markery komórkowe","","","cytofluorymetria przepływowa płytki krwi płytkowa cząsteczka CD49b Znaczniki komórkowe",""
"93318-4","płytkowy antygen CD61 badane/prawidłowe","Współczynnik względny","Punkt w czasie","Krew","ilościowy","cytometria przepływowa (FC)","Markery komórkowe","","","cytofluorymetria przepływowa płytki krwi płytkowa cząsteczka CD61 (P-selektyna) Znaczniki komórkowe",""
"93319-2","płytkowy antygen CD41 badane/prawidłowe","Współczynnik względny","Punkt w czasie","Krew","ilościowy","cytometria przepływowa (FC)","Markery komórkowe","","","cytofluorymetria przepływowa płytki krwi płytkowa integryna CD41 Znaczniki komórkowe",""
"93498-4","Glutaminergiczny receptor metabotropowy typu I IgG","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","Test immunofluorescencji pośredniej (z wykorzystaniem kmórek)","Serologia nie mikrobiologiczna","","","Immunoglobulina G mGluR1 Obecnosc lub prog p/ciała",""
"93499-2","Glutaminergiczny receptor metabotropowy typu I IgG","Miano","Punkt w czasie","Surowica","ilościowy","immunofluorecjencja","Serologia nie mikrobiologiczna","","","Immunoglobulina G mGluR1 p/ciała",""
"91107-3","Cholesterol frakcji LDL 3","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91114-9","Cholesterol frakcji LDL 3","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"91115-6","Cholesterol frakcji LDL 4","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji LDL osocze",""
"924-1","wydany produkt krwiopochodny","Objętość","Punkt w czasie","^Jednostka krwi pełnej","ilościowy","","BLDBK","","","",""
"93316-8","płytkowy antygen CD42b badane/prawidłowe","Współczynnik względny","Punkt w czasie","Krew","ilościowy","cytometria przepływowa (FC)","Markery komórkowe","","","cytofluorymetria przepływowa płytki krwi płytkowa cząsteczka CD42b Znaczniki komórkowe",""
"93317-6","płytkowy antygen CD42a badane/prawidłowe","Współczynnik względny","Punkt w czasie","Krew","ilościowy","cytometria przepływowa (FC)","Markery komórkowe","","","cytofluorymetria przepływowa płytki krwi płytkowa cząsteczka CD42a Znaczniki komórkowe",""
"9338-5","czynnik reumatoidalny IgM","Stężenie umowne","Punkt w czasie","Surowica","ilościowy","metoda immunochemiczna","Serologia nie mikrobiologiczna","","","RF RF IgM - czynnik reumatoidalny klasy IgM test immunologiczny; IA Umowne stezenie",""
"934-0","numer jednostki produktu krwiopochodnego","Ilość","Punkt w czasie","Dawka","ilościowy","","BLDBK","","","",""
"75104-0","Kwasy tłuszczowe. O bardzo długich łańcuchach C24:0 (Tetrakozanian)","Jednostkowa substancja","Punkt w czasie","Krwinki czerwone RBC","ilościowy","","Testy nieobciążeniowe chemiczne","","","bardzo długołańcuchowe kwasy tłuszczowe Kwas tetrakozanowy (C24:0) RBC, erytrocyty",""
"75105-7","bardzo długołańcuchowe kwasy tłuszczowe C26:1","Jednostkowa substancja","Punkt w czasie","Krwinki czerwone RBC","ilościowy","","Testy nieobciążeniowe chemiczne","","","bardzo długołańcuchowe kwasy tłuszczowe Kwasy tłuszczowe. Bardzo długi łańcuch C26:1 RBC, erytrocyty",""
"75237-8","Erytrocyty","Ilość na powierzchnię","Punkt w czasie","Płyn maziowy","ilościowy","Mikroskopia świetlna w dużym powiększeniu","Morfologia krwi","","","Krwinki czerwone Mikroskop świetlny o dużym powiększeniu",""
"75264-2","Skryning przeciwciał grup krwi","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","Sól fizjologiczna o niskiej sile jonowej","BLDBK","","","Obecnosc lub prog osocze Sól fizjologiczna o niskiej sile jonowej (LISS)",""
"75363-2","Kreatynina","Stężenie substancji","Punkt w czasie","Płyn z gałki ocznej","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"75508-2","aPTT wrażliwy na antykoagulant toczniowy. nadmiar fosfolipidów badane/prawidłowe","czas względny","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","aPTT czas częściowej tromboplastyny po aktywacji;czas kaolinowo-kefalinowy PPP Wykrzepianie",""
"75509-0","aPTT wrażliwy na antykoagulant toczniowy. mieszanie 1:1 z osoczem prawidłowym badane/prawidłowe","czas względny","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","aPTT czas częściowej tromboplastyny po aktywacji;czas kaolinowo-kefalinowy PPP Wykrzepianie",""
"75510-8","aPTT wrażliwy na antykoagulant toczniowy. mieszanie 1:1 z osoczem prawidłowym","Czas","Punkt w czasie","Osocze ubogopłytkowe","ilościowy","Test krzepnięcia","Koagulacja","","","aPTT czas częściowej tromboplastyny po aktywacji;czas kaolinowo-kefalinowy PPP Wykrzepianie",""
"75517-3","Białko monoklonalne prążek 4","Wskaźnik masy","24H","Mocz","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","4 prążki białka monoklonalnego białko",""
"75639-5","dehydrogenaza mleczanowa. płyn ustrojowy/Dehydrogenaza mleczanowa w surowicy, LDH","Współczynnik względny","Punkt w czasie","Płyn ustrojowy i surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Dehydrogenaza kwasu mlekowego Dehydrogenaza kwasu mlekowego;LDH;LDH całkowita Kwas mlekowy LDH w surowicy osocze",""
"75642-9","moczan/Kreatynina","Współczynnik substancji","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"75658-5","plazmocyty/100 leukocytów","Frakcja ilościowa","Punkt w czasie","Oskrzelowy","ilościowy","","Morfologia krwi","","","100 krwinek białych;100 WBC plazmocyty",""
"75940-7","Potas","Stężenie masowe","Punkt w czasie","Krew","ilościowy","","Testy nieobciążeniowe chemiczne","","","K",""
"76022-3","8(9)-cholestenol","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"76069-4","erytrocyty. niedobarwliwe/100 erytrocytów","Frakcja ilościowa","Punkt w czasie","Krew","ilościowy","Automatyczne liczenie","Morfologia krwi","","","100 krwinek czerwonych;100 RBC Krwinki czerwone zautomatyzowany",""
"93314-3","płytkowa glikoproteina VI badane/prawidłowe","Współczynnik względny","Punkt w czasie","Krew","ilościowy","cytometria przepływowa (FC)","Markery komórkowe","","","cytofluorymetria przepływowa glikoproteina płytkowa płytki krwi płytkowa glikoproteina VI Znaczniki komórkowe",""
"93361-4","monoklonalne plazmocyty w fazie S/100 komorek","Frakcja ilościowa","Punkt w czasie","Szpik kostny","ilościowy","cytometria przepływowa (FC)","Patologia Molekularna","","","cytofluorymetria przepływowa monoklonalne plazmocyty w fazie S plazmocyty",""
"9342-7","cholesterol","Percentyl","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"9347-6","pH łączonych kwasów","Logarytm stężenia molowego","Punkt w czasie","Sok żołądkowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","pH pH mieszaniny kwasów; pH kwasu związanego",""
"9349-2","całkowita kwasowość","Logarytm stężenia molowego","Punkt w czasie","Sok żołądkowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","pH pH całkowita kwasowość",""
"93734-2","Kreatynina","Wskaźnik substancji","5H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","5 godzin",""
"93846-4","Hemoglobina","Stężenie substancji","Punkt w czasie","Krew żylna","ilościowy","","Morfologia krwi","","","Hb, HGB",""
"94347-2","Glutaminergiczny receptor metabotropowy typu I IgG","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","immunofluorecjencja","Serologia nie mikrobiologiczna","","","Immunoglobulina G mGluR1 Obecnosc lub prog p/ciała",""
"94361-3","Glutaminergiczny receptor metabotropowy typu I IgG","obecność lub wartość progowa","Punkt w czasie","Płyn mózgowo-rdzeniowy","Porządkowy","immunofluorecjencja","Serologia nie mikrobiologiczna","","","Immunoglobulina G mGluR1 Obecnosc lub prog p/ciała PMR",""
"94558-4","SARS-CoV-2 antygen","obecność lub wartość progowa","Punkt w czasie","próbka z dróg oddechowych","Porządkowy","szybka metoda immunochemiczna","MICRO","","","koronawirus 2 ciężkiej ostrej niewydolności oddechowej Obecnosc lub prog szybki test immunologiczny; IA.rapid test immunologiczny; IA",""
"93500-7","Glutaminergiczny receptor metabotropowy typu I IgG","obecność lub wartość progowa","Punkt w czasie","Płyn mózgowo-rdzeniowy","Porządkowy","Test immunofluorescencji pośredniej (z wykorzystaniem kmórek)","Serologia nie mikrobiologiczna","","","Immunoglobulina G mGluR1 Obecnosc lub prog p/ciała PMR",""
"93501-5","Glutaminergiczny receptor metabotropowy typu I IgG","Miano","Punkt w czasie","Płyn mózgowo-rdzeniowy","ilościowy","immunofluorecjencja","Serologia nie mikrobiologiczna","","","Immunoglobulina G mGluR1 p/ciała PMR",""
"93504-9","kryształy cholesterolowe","obecność lub wartość progowa","Punkt w czasie","Analiza kamienia","Porządkowy","Dyfrakcja promieni X","Testy nieobciążeniowe chemiczne","","","dyfrakcja promieniowania rentgenowskiego Obecnosc lub prog",""
"93733-4","Kreatynina","Wskaźnik masy","5H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","5 godzin",""
"9413-6","Lipidy","Wskaźnik masy","24H","Kał","ilościowy","","Testy nieobciążeniowe chemiczne","","","Profil lipidowy stolec",""
"94400-9","Białko monoklonalne","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","","Testy nieobciążeniowe chemiczne","","","białko Obecnosc lub prog osocze",""
"94497-5","Koncentrat krwinek czerwonych","Objętość","Punkt w czasie","Próbka","ilościowy","","Informacja o próbce","","","Krwinki czerwone Masa erytrocytarna;ME",""
"94547-7","SARS-CoV-2 IgG+IgM","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","metoda immunochemiczna","MICRO","","","Immunoglobulina G Immunoglobulina G +M Immunoglobulina G oraz M koronawirus 2 ciężkiej ostrej niewydolności oddechowej Obecnosc lub prog osocze p/ciała test immunologiczny; IA",""
"94563-4","SARS-CoV-2 IgG","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","metoda immunochemiczna","MICRO","","","Immunoglobulina G koronawirus 2 ciężkiej ostrej niewydolności oddechowej Obecnosc lub prog osocze p/ciała test immunologiczny; IA",""
"9468-0","chloraminy","Stężenie masowe","Punkt w czasie","Woda","ilościowy","","Leki lub Toksyny","","","",""
"94720-0","SARS-CoV-2 IgA","Stężenie umowne","Punkt w czasie","Surowica lub osocze","ilościowy","metoda immunochemiczna","MICRO","","","Immunoglobulina A koronawirus 2 ciężkiej ostrej niewydolności oddechowej osocze p/ciała test immunologiczny; IA Umowne stezenie",""
"94762-2","SARS-CoV-2 przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","metoda immunochemiczna","MICRO","","","koronawirus 2 ciężkiej ostrej niewydolności oddechowej Obecnosc lub prog osocze p/ciała test immunologiczny; IA",""
"94764-8","cały genom SARS-CoV-2 (COVID-19)","Sekewncja nukleotydu","Punkt w czasie","szczep/izolat lub próbka","Nominalny","Sekwencjonowanie","MICRO","","","cały genom koronawirusa 2 ciężkiej ostrej niewydolności oddechowej koronawirus 2 ciężkiej ostrej niewydolności oddechowej",""
"94768-9","SARS-CoV-2 IgA","obecność lub wartość progowa","Punkt w czasie","Surowica, osocze lub krew","Porządkowy","szybka metoda immunochemiczna","MICRO","","","Immunoglobulina A koronawirus 2 ciężkiej ostrej niewydolności oddechowej Obecnosc lub prog osocze p/ciała szybki test immunologiczny; IA.rapid test immunologiczny; IA",""
"94840-6","chlorek","Stężenie substancji","Punkt w czasie","Mocz^Płód","ilościowy","","Testy nieobciążeniowe chemiczne","","","Jon chlorkowy;Cl--",""
"94844-8","Kreatynina","Stężenie masowe","Punkt w czasie","Mocz^Płód","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
