"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"50425-8","","","","","","","","","","ACTH basal (CRH-T.)","ACTH basal (CRH-Test)"
"50426-6","","","","","","","","","","ACTH 20 min (CRH-T.)","ACTH 20 min (CRH-Test)"
"50427-4","","","","","","","","","","ACTH 40 min (CRH-T.)","ACTH 40 min (CRH-Test)"
"50428-2","","","","","","","","","","ACTH 60 min (CRH-T.)","ACTH 60 min (CRH-Test)"
"50429-0","","","","","","","","","","Cortisol-Pr.-9 Uhr","Cortisol-Profil-9 Uhr"
"50430-8","","","","","","","","","","Cortisol-Pr. 15 Uhr","Cortisol-Profil 15 Uhr"
"50431-6","","","","","","","","","","Cortisol-Pr. 18 Uhr","Cortisol-Profil 18 Uhr"
"50432-4","","","","","","","","","","Cortisol-Pr. 21 Uhr","Cortisol-Profil 21 Uhr"
"50433-2","","","","","","","","","","Cortisol-Pr. 3 Uhr","Cortisol-Profil 3 Uhr"
"50434-0","","","","","","","","","","Cortisol-Pr. 6 Uhr","Cortisol-Profil 6 Uhr"
"50435-7","","","","","","","","","","ACTH Profil 9 Uhr","ACTH Profil 9 Uhr"
"50436-5","","","","","","","","","","ACTH-Profil 15 Uhr","ACTH-Profil 15 Uhr"
"50437-3","","","","","","","","","","ACTH-Profil 18 Uhr","ACTH-Profil 18 Uhr"
"50438-1","","","","","","","","","","ACTH-Profil 21 Uhr","ACTH-Profil 21 Uhr"
"50439-9","","","","","","","","","","ACTH-Profil 3 Uhr","ACTH-Profil 3 Uhr"
"50440-7","","","","","","","","","","ACTH-Profil 6 Uhr","ACTH-Profil 6 Uhr"
"50441-5","","","","","","","","","","Cortisol-30m(Ins.t.)","Cortisol -30 min (Insulintest)"
"50442-3","","","","","","","","","","Cortisol 20m(Ins.t.)","Cortisol 20 min (Insulintest)"
"50443-1","","","","","","","","","","HGH -30 min (Arg.t.)","HGH -30 min (Arginintest)"
"50444-9","","","","","","","","","","HGH 20 min (Arg.t.)","HGH 20 min (Arginintest)"
"50445-6","","","","","","","","","","ACTH Abnahme 1","ACTH Abnahme 1"
"50446-4","","","","","","","","","","ACTH Abnahme 2","ACTH Abnahme 2"
"50447-2","","","","","","","","","","ACTH Abnahme 3","ACTH Abnahme 3"
"50448-0","","","","","","","","","","ACTH Abnahme 4","ACTH Abnahme 4"
"50449-8","","","","","","","","","","ACTH Abnahme 5","ACTH Abnahme 5"
"50450-6","","","","","","","","","","ACTH Abnahme 6","ACTH Abnahme 6"
"50451-4","","","","","","","","","","ACTH Abnahme 7","ACTH Abnahme 7"
"50452-2","","","","","","","","","","ACTH Abnahme 8","ACTH Abnahme 8"
"50453-0","","","","","","","","","","Cortisol Abnahme 1","Cortisol Abnahme 1"
"50454-8","","","","","","","","","","Cortisol Abnahme 2","Cortisol Abnahme 2"
"50455-5","","","","","","","","","","Cortisol Abnahme 3","Cortisol Abnahme 3"
"50456-3","","","","","","","","","","Cortisol Abnahme 4","Cortisol Abnahme 4"
"50457-1","","","","","","","","","","Cortisol Abnahme 5","Cortisol Abnahme 5"
"50458-9","","","","","","","","","","Cortisol Abnahme 6","Cortisol Abnahme 6"
"50459-7","","","","","","","","","","Cortisol Abnahme 7","Cortisol Abnahme 7"
"50460-5","","","","","","","","","","Cortisol Abnahme 8","Cortisol Abnahme 8"
"50461-3","","","","","","","","","","C-Peptid Abnahme 1","C-Peptid Abnahme 1"
"50462-1","","","","","","","","","","C-Peptid Abnahme 2","C-Peptid Abnahme 2"
"50463-9","","","","","","","","","","C-Peptid Abnahme 3","C-Peptid Abnahme 3"
"50464-7","","","","","","","","","","C-Peptid Abnahme 4","C-Peptid Abnahme 4"
"50465-4","","","","","","","","","","C-Peptid Abnahme 5","C-Peptid Abnahme 5"
"50466-2","","","","","","","","","","C-Peptid Abnahme 6","C-Peptid Abnahme 6"
"50467-0","","","","","","","","","","C-Peptid Abnahme 7","C-Peptid Abnahme 7"
"50468-8","","","","","","","","","","C-Peptid Abnahme 8","C-Peptid Abnahme 8"
"50469-6","","","","","","","","","","Calcitonin Abnahme 1","Calcitonin Abnahme 1"
"50470-4","","","","","","","","","","Calcitonin Abnahme 2","Calcitonin Abnahme 2"
"50471-2","","","","","","","","","","Calcitonin Abnahme 3","Calcitonin Abnahme 3"
"50472-0","","","","","","","","","","Calcitonin Abnahme 4","Calcitonin Abnahme 4"
"50473-8","","","","","","","","","","Calcitonin Abnahme 5","Calcitonin Abnahme 5"
"50474-6","","","","","","","","","","Calcitonin Abnahme 6","Calcitonin Abnahme 6"
"50475-3","","","","","","","","","","Calcitonin Abnahme 7","Calcitonin Abnahme 7"
"50476-1","","","","","","","","","","Calcitonin Abnahme 8","Calcitonin Abnahme 8"
"50477-9","","","","","","","","","","FSH Abnahme 1","FSH Abnahme 1"
"50478-7","","","","","","","","","","FSH Abnahme 2","FSH Abnahme 2"
"50479-5","","","","","","","","","","FSH Abnahme 3","FSH Abnahme 3"
"50480-3","","","","","","","","","","FSH Abnahme 4","FSH Abnahme 4"
"50481-1","","","","","","","","","","FSH Abnahme 5","FSH Abnahme 5"
"50482-9","","","","","","","","","","FSH Abnahme 6","FSH Abnahme 6"
"50483-7","","","","","","","","","","FSH Abnahme 7","FSH Abnahme 7"
"5048-4","","","","","","","","","","ANA Titer IF","ANA Titer IF"
"50484-5","","","","","","","","","","FSH Abnahme 8","FSH Abnahme 8"
"50485-2","","","","","","","","","","Gastrin Abnahme 1","Gastrin Abnahme 1"
"50486-0","","","","","","","","","","Gastrin Abnahme 2","Gastrin Abnahme 2"
"50487-8","","","","","","","","","","Gastrin Abnahme 3","Gastrin Abnahme 3"
"50488-6","","","","","","","","","","Gastrin Abnahme 4","Gastrin Abnahme 4"
"50489-4","","","","","","","","","","Gastrin Abnahme 5","Gastrin Abnahme 5"
"50490-2","","","","","","","","","","Gastrin Abnahme 6","Gastrin Abnahme 6"
"50491-0","","","","","","","","","","Gastrin Abnahme 7","Gastrin Abnahme 7"
"50492-8","","","","","","","","","","Gastrin Abnahme 8","Gastrin Abnahme 8"
"50493-6","","","","","","","","","","HGH Abnahme 1","HGH Abnahme 1"
"50494-4","","","","","","","","","","HGH Abnahme 2","HGH Abnahme 2"
"50495-1","","","","","","","","","","HGH Abnahme 3","HGH Abnahme 3"
"50496-9","","","","","","","","","","HGH Abnahme 4","HGH Abnahme 4"
"50497-7","","","","","","","","","","HGH Abnahme 5","HGH Abnahme 5"
"50498-5","","","","","","","","","","HGH Abnahme 6","HGH Abnahme 6"
"50499-3","","","","","","","","","","HGH Abnahme 7","HGH Abnahme 7"
"50500-8","","","","","","","","","","HGH Abnahme 8","HGH Abnahme 8"
"50501-6","","","","","","","","","","Insulin Abnahme 1","Insulin Abnahme 1"
"50502-4","","","","","","","","","","Insulin Abnahme 2","Insulin Abnahme 2"
"50503-2","","","","","","","","","","Insulin Abnahme 3","Insulin Abnahme 3"
"50504-0","","","","","","","","","","Insulin Abnahme 4","Insulin Abnahme 4"
"50505-7","","","","","","","","","","Insulin Abnahme 5","Insulin Abnahme 5"
"50506-5","","","","","","","","","","Insulin Abnahme 6","Insulin Abnahme 6"
"50507-3","","","","","","","","","","Insulin Abnahme 7","Insulin Abnahme 7"
"50508-1","","","","","","","","","","Insulin Abnahme 8","Insulin Abnahme 8"
"50509-9","","","","","","","","","","LH Abnahme 1","LH Abnahme 1"
"50510-7","","","","","","","","","","LH Abnahme 2","LH Abnahme 2"
"50511-5","","","","","","","","","","LH Abnahme 3","LH Abnahme 3"
"50512-3","","","","","","","","","","LH Abnahme 4","LH Abnahme 4"
"50513-1","","","","","","","","","","LH Abnahme 5","LH Abnahme 5"
"60462-9","","","","","","","","","","HSV2-DNA qn/SM PCR","Herpes Simplex Virus 2-DNA qn./SM PCR"
"60469-4","","","","","","","","","","Harnsäure /PP","Harnsäure /PP"
"6047-5","","","","","","","","","","Rote Mückenlarve IgE","IgE i73 Rote Mückenlarve"
"6048-3","","","","","","","","","","Miesmuschel IgE","IgE f37 Miesmuschel"
"6049-1","","","","","","","","","","IgE m7 Botrytis","IgE m7 Botrytis cinerea"
"6050-9","","","","","","","","","","Paranuss IgE","IgE f18 Paranuss"
"6052-5","","","","","","","","","","IgE f260 Broccoli","IgE f260 Broccoli"
"60526-1","","","","","","","","","","Pseudo Pelger Zellen","Pseudo Pelger Huet-Zellen ql. mikr."
"6053-3","","","","","","","","","","IgE g11 Ackertrespe","IgE g11 Ackertrespe"
"6054-1","","","","","","","","","","Buchweizen IgE","IgE f11 Buchweizen"
"6056-6","","","","","","","","","","Hummel IgE","IgE i205 Hummel"
"6057-4","","","","","","","","","","IgE w206 Kamille","IgE w206 Kamille"
"6058-2","","","","","","","","","","IgE g71 Kanariengras","IgE g71 Kanariengras"
"6059-0","","","","","","","","","","Candida albicans IgE","IgE m5 Candida albicans"
"6061-6","","","","","","","","","","Karotte IgE","IgE f31 Karotte"
"6062-4","","","","","","","","","","Kasein IgE","IgE f78 Milchkomponente, Kasein (nBos d8)"
"6063-2","","","","","","","","","","IgE k71 Rizinusbohne","IgE k71 Rizinusbohne"
"606-4","","","","","","","","","","Liquorkultur","Liquorkultur"
"6065-7","","","","","","","","","","Sellerie IgE","IgE f85 Sellerie"
"6066-5","","","","","","","","","","IgE m202","IgE m202 Cephalosporium acremonium"
"6067-3","","","","","","","","","","Cheddarkäse IgE","IgE f81 Cheddarkäse"
"60676-4","","","","","","","","","","Ethylsulfat /U","Ethylsulfat /U"
"6068-1","","","","","","","","","","Schimmelkäse IgE","IgE f82 Schimmelkäse"
"6069-9","","","","","","","","","","IgE t206 Kastanie","IgE t206 Kastanie"
"6070-7","","","","","","","","","","IgE e85 Hühnerfedern","IgE e85 Hühnerfedern"
"6071-5","","","","","","","","","","Hühnerfleisch IgE","IgE f83 Hühnerfleisch"
"50514-9","","","","","","","","","","LH Abnahme 6","LH Abnahme 6"
"50515-6","","","","","","","","","","LH Abnahme 7","LH Abnahme 7"
"50516-4","","","","","","","","","","LH Abnahme 8","LH Abnahme 8"
"50517-2","","","","","","","","","","Prolaktin Abnahme 1","Prolaktin Abnahme 1"
"50518-0","","","","","","","","","","Prolaktin Abnahme 2","Prolaktin Abnahme 2"
"50519-8","","","","","","","","","","Prolaktin Abnahme 3","Prolaktin Abnahme 3"
"50520-6","","","","","","","","","","Prolaktin Abnahme 4","Prolaktin Abnahme 4"
"50521-4","","","","","","","","","","Prolaktin Abnahme 5","Prolaktin Abnahme 5"
"50522-2","","","","","","","","","","Prolaktin Abnahme 6","Prolaktin Abnahme 6"
"50523-0","","","","","","","","","","Prolaktin Abnahme 7","Prolaktin Abnahme 7"
"50524-8","","","","","","","","","","Prolaktin Abnahme 8","Prolaktin Abnahme 8"
"50525-5","","","","","","","","","","PTH Abnahme 1","PTH Abnahme 1"
"50526-3","","","","","","","","","","PTH Abnahme 2","PTH Abnahme 2"
"50527-1","","","","","","","","","","PTH Abnahme 3","PTH Abnahme 3"
"50528-9","","","","","","","","","","PTH Abnahme 4","PTH Abnahme 4"
"50529-7","","","","","","","","","","PTH Abnahme 5","PTH Abnahme 5"
"50530-5","","","","","","","","","","PTH Abnahme 6","PTH Abnahme 6"
"50531-3","","","","","","","","","","PTH Abnahme 7","PTH Abnahme 7"
"6072-3","","","","","","","","","","IgE k85 Chloramin","IgE k85 Chloramin T"
"6074-9","","","","","","","","","","IgE c209 Chymopapain","IgE c209 Chymopapain"
"6075-6","","","","","","","","","","Cladospor. herb. IgE","IgE m2 Cladosporium herbarum"
"6076-4","","","","","","","","","","IgE f207","IgE f207 Venusmuschel"
"6077-2","","","","","","","","","","IgE w13 Spitzklette","IgE w13 Spitzklette"
"6078-0","","","","","","","","","","IgE i6 Küchenschabe","IgE i6 Küchenschabe"
"6080-6","","","","","","","","","","Kakao IgE","IgE f93 Kakao"
"6081-4","","","","","","","","","","Kokosnuss IGE","IgE f36 Kokosnuss"
"6082-2","","","","","","","","","","Fisch (Dorsch) IgE","IgE f3 Fisch (Dorsch)"
"6083-0","","","","","","","","","","IgE f221 Kaffee","IgE f221 Kaffee"
"6085-5","","","","","","","","","","Beifußbl.Ambr.P.IgE","IgE w1 Beifußblättrige Ambrosie"
"6087-1","","","","","","","","","","Mais IgE","IgE f8 Mais"
"6089-7","","","","","","","","","","Baumwollsamen IgE","IgE k83 Baumwollsamen"
"6090-5","","","","","","","","","","Pappel P. IgE","IgE t14 Pappel"
"6091-3","","","","","","","","","","Rinderschuppen IgE","IgE e4 Rinderepithelien"
"6092-1","","","","","","","","","","Krabbe IgE","IgE f23 Krabbe"
"6093-9","","","","","","","","","","Hafer P. IgE","IgE g14 Hafer"
"6094-7","","","","","","","","","","IgE m16 Curvularia","IgE m16 Curvularia lunata"
"44136-0","","","","","","","","","","Positronen-Emissions-Tomographie-Befund","Positronen-Emissions-Tomographie-Befund"
"52471-0","","","","","","","","","","Dokumente der e-Medikation","Medikation"
"972-0","","","","","","","","","","Blutgr. Dweak-AG","Blutgr. Dweak-AG"
"9728-7","","","","","","","","","","NK-Zellen abs.","NK-Zellen abs."
"9729-5","","","","","","","","","","IgE e199","IgE e199 Kanarienvogelserumproteine"
"9730-3","","","","","","","","","","Penta-CP /24h U","Pentacarboxyporphyrin /24h U"
"9734-5","","","","","","","","","","Alpha-1-Globulin /U","Alpha-1-Globulin /U"
"9738-6","","","","","","","","","","Gabapentin","Gabapentin"
"9740-2","","","","","","","","","","Neopterin","Neopterin"
"9744-4","","","","","","","","","","Beta-Globulin /U","Beta-Globulin /U"
"9745-1","","","","","","","","","","Gamma-Globulin /U","Gamma-Globulin /U"
"975-3","","","","","","","","","","Anti-D","Anti-D"
"9780-8","","","","","","","","","","Spermienkonz.","Spermienkonz."
"9786-5","","","","","","","","","","PAS-Färbung","PAS-Färbung"
"9787-3","","","","","","","","","","Scabies /Haut","Scabies /Haut"
"9788-1","","","","","","","","","","ASLO ql.","ASLO ql."
"9811-1","","","","","","","","","","Chromogranin A","Chromogranin A"
"9593-5","","","","","","","","","","BB-AK 41kD IgG ql.IB","Borrelia Burgdorferi-AK 41kD IgG ql. IB"
"9595-0","","","","","","","","","","BB-AK 58kD IgG ql.IB","Borrelia Burgdorferi-AK 58kD IgG ql. IB"
"9599-2","","","","","","","","","","BB-AK 39kD IgM ql.IB","Borrelia Burgdorferi-AK 39kD IgM ql. IB"
"9618-0","","","","","","","","","","Cholesterin /PP","Cholesterin /PP"
"9619-8","","","","","","","","","","Triglyceride /PP","Triglyceride /PP"
"9628-9","","","","","","","","","","OD-Venlafaxin","O-Desmethyl-Venlafaxin"
"9630-5","","","","","","","","","","Venlafaxin","Venlafaxin"
"9642-0","","","","","","","","","","CK-BB rel.","CK-BB rel."
"9643-8","","","","","","","","","","CK-MM rel.","CK-MM rel."
"9652-9","","","","","","","","","","Desalkylflurazepam","Desalkylflurazepam"
"9654-5","","","","","","","","","","sIL-2-Rezeptor","sIL-2-Rezeptor"
"9679-2","","","","","","","","","","SCC-Antigen","SCC(Squameous cell carcinoma)-Antigen"
"9699-0","","","","","","","","","","Paroxetin","Paroxetin"
"9704-8","","","","","","","","","","Spermien Morphologie","Spermien Morphologie"
"9426-8","","","","","","","","","","Barbiturate /U","Barbiturate /U"
"9428-4","","","","","","","","","","Benzodiazepine /U","Benzodiazepine /U"
"9453-2","","","","","","","","","","Histidin /L","Histidin /L"
"9513-3","","","","","","","","","","CMV-AK Ti. KBR","CMV-AK Ti. KBR"
"9522-4","","","","","","","","","","E. histol. AK IgG IA","Entamoeba histolytica AK IgG IA"
"9527-3","","","","","","","","","","Hexa-CP /24h U","Hexacarboxyporphyrin /24h U"
"9554-7","","","","","","","","","","CD10","CD10"
"9555-4","","","","","","","","","","CD11c","CD11c"
"9558-8","","","","","","","","","","CD20+ Zellen abs.","CD20+ Zellen abs."
"9559-6","","","","","","","","","","CD5","CD5"
"9561-2","","","","","","","","","","CD19+5+ abs.","CD19+5+ abs."
"9563-8","","","","","","","","","","CD7","CD7"
"9571-1","","","","","","","","","","PV B19-DNA /SM PCR","Parvo Virus B19 DNA /SM  PCR"
"9572-9","","","","","","","","","","PV B19 DNA ql. PCR","Parvovirus B19 DNA ql. PCR"
"9587-7","","","","","","","","","","BB-AK 41kD IgM ql.IB","Borrelia Burgdorferi-AK 41kD IgM ql. IB"
"9592-7","","","","","","","","","","BB-AK 39kD IgG ql.IB","Borrelia Burgdorferi-AK 39kD IgG ql. IB"
"82186-8","","","","","","","","","","Gp.B.Strp.DNA /L PCR","Streptococcus agalactiae DNA /Liquor PCR"
"8220-6","","","","","","","","","","Opiate /U","Opiate /U"
"82256-9","","","","","","","","","","CLL FISH Panel","CLL FISH Panel"
"82450-8","","","","","","","","","","U1-snRNP-70-AK ql IA","U1-snRNP-70-AK qual. IA"
"82451-6","","","","","","","","","","U1-snRNP-A-AK ql. IA","U1-snRNP-A-AK ql. IA"
"82452-4","","","","","","","","","","U1-snRNP-C-AK ql. IA","U1-snRNP-C-AK ql. IA"
"8246-1","","","","","","","","","","Amorphes Sediment/US","Amorphes Sediment/US"
"8247-9","","","","","","","","","","Schleimfäden /US","Schleimfäden /US"
"8248-7","","","","","","","","","","Spermien /US","Spermien /US"
"8249-5","","","","","","","","","","Übergangsepith. /US","Übergangsepith. /US"
"82539-8","","","","","","","","","","IgE f443","IgE f443 Cashewnusskomponente"
"82572-9","","","","","","","","","","IgE t225","IgE t225 Birkenkomponente (rBet v6)"
"82613-1","","","","","","","","","","Biene rApi m10 IgE","IgE i217 Bienengiftkomponente Icarapin Variant 2"
"8097-8","","","","","","","","","","Skelettmuskel AK Ti.","Skelettmuskel-AK Ti."
"8098-6","","","","","","","","","","Thyreoglobulin-AK","Thyreoglobulin-AK"
"8099-4","","","","","","","","","","TPO-AK","TPO-AK"
"8101-8","","","","","","","","","","Suppressorzellen rel","Suppressorzellen [Lympho]"
"8112-5","","","","","","","","","","NK-Zellen rel.","NK-Zellen [Lympho]"
"81148-9","","","","","","","","","","Zika V(EG) ql./U PCR","Zika Virus (Envelope-Gen) ql. /U PCR"
"8116-6","","","","","","","","","","B-Zellen (19+) abs.","B-Zellen (19+) abs."
"8117-4","","","","","","","","","","B-Lymphozyten rel.","B-Lymphozyten [Lympho]"
"81201-6","","","","","","","","","","PL-A2R-AK IgG Ti.","PL-A2R-AK IgG Ti."
"8122-4","","","","","","","","","","T-Zellen (3+) abs.","T-Zellen (3+) abs."
"8123-2","","","","","","","","","","Helferzellen rel.","Helferzellen [Lympho]"
"8124-0","","","","","","","","","","T-Lymphozyten rel.","T-Lymphozyten [Lympho]"
"8125-7","","","","","","","","","","Stammzellen rel","Stammzellen [Leuko]"
"8126-5","","","","","","","","","","CD38","CD38"
"81285-9","","","","","","","","","","EHEC Toxine /ST PCR","EHEC Toxine /ST PCR"
"8132-3","","","","","","","","","","CD5","CD5"
"814-4","","","","","","","","","","Leukozyten /PG","Leukozyten /PG"
"8150-5","","","","","","","","","","Amphetamine /U","Amphetamine /U"
"81656-1","","","","","","","","","","C. j/c. ql. /ST PCR","Camylobacter jejuni/coli ql. /ST PCR"
"81657-9","","","","","","","","","","Salmonella sp/ST PCR","Salmonellen spp. /ST PCR"
"81713-0","","","","","","","","","","Aktin-AK ql. IB","Aktin-AK ql. IB"
"81738-7","","","","","","","","","","RP155 AK ql.","RNA Polymerase III (RP155) AK ql."
"81743-7","","","","","","","","","","Th/To AK ql.","Th/To AK ql."
"817-7","","","","","","","","","","Blutgr. A AK","Blutgr. A AK"
"81788-2","","","","","","","","","","IgE f439","IgE f439 Haselnusskomponente"
"81791-6","","","","","","","","","","IgE f435","IgE f435 Apflelkomponente, LTP (rMal d3)"
"82041-5","","","","","","","","","","IgE wx3 Kräuter","IgE wx3 Kräuter"
"82074-6","","","","","","","","","","IgE fx72 Gewürze","IgE fx72 Gewürze"
"82085-2","","","","","","","","","","mx4 IgE","IgE mx4 Aspergillusmix"
"82140-5","","","","","","","","","","MYD88 Genmut. L265P","MYD88 Genmutation L265P"
"77950-4","","","","","","","","","","TOSV-AK IgM ql.","Toskana Virus (Sandfliegenvirus) AK IgM ql."
"77951-2","","","","","","","","","","TOSV-AK IgG ql.","Toskana Virus (Sandfliegenvirus) AK IgG ql."
"7795-8","","","","","","","","","","Pappenheimer-Körper","Pappenheimer-Körper ql. mikr."
"7796-6","","","","","","","","","","Thromboz.aggr.ql.mi.","Thromboz.aggr.ql.mi."
"7797-4","","","","","","","","","","Geldrollenb. ql. mi.","Geldrollenb. ql. mi."
"7798-2","","","","","","","","","","Kernschatten ql.mi.","Kernschatten ql.mi."
"779-9","","","","","","","","","","Poikilozytose ql.mi.","Poikilozytose ql.mi."
"7801-4","","","","","","","","","","Phospholipid-AK IgG","Phospholipid-AK IgG"
"7802-2","","","","","","","","","","Phospholipid-AK IgM","Phospholipid-AK IgM"
"7810-5","","","","","","","","","","Astrovirus-AG /ST","Astrovirus-Antigen /Stuhl (Elisa)"
"781-5","","","","","","","","","","Promyelozyt. abs.mi.","Promyelozyt. abs.mi."
"7817-0","","","","","","","","","","Borrelien-AK IgG qn.","Borrelien AK IgG qn."
"7818-8","","","","","","","","","","Borrelien-AK IgM qn.","Borrelien AK IgM qn."
"783-1","","","","","","","","","","Promyelozyt. rel.mi.","Promyelozyt. rel.mi."
"7852-7","","","","","","","","","","CMV-AK IgG qn.","CMV-AK IgG qn."
"7853-5","","","","","","","","","","CMV-AK IgM qn.","CMV-AK IgM qn."
"7855-0","","","","","","","","","","Dengue V. ql. PCR","Dengue Virus (1+2+3+4) RNA ql. PCR"
"78685-5","","","","","","","","","","Thr.aggr.Koll-ind./B","Thrombozytenaggregation Kollagen-ind. /Blut"
"78686-3","","","","","","","","","","Thr.aggr.Ristoc./B","Thr.aggr.Ristoc. /B"
"78687-1","","","","","","","","","","Thr.aggr.TRAP /B","Thr.aggr.TRAP /B"
"7883-2","","","","","","","","","","EBV-NA-AK IgG ql.","EBV-NA-AK IgG ql."
"7885-7","","","","","","","","","","EBV-AK IgG qn.","EBV-AK IgG qn."
"7886-5","","","","","","","","","","EBV-AK IgM qn.","EBV-AK IgM qn."
"7892-3","","","","","","","","","","Giardia lamb. AK IgM","Giardia lamblia AK IgM"
"78984-2","","","","","","","","","","Prolaktin-Ausbeute","Prolaktin-Ausbeute"
"78987-5","","","","","","","","","","Copeptin","Copeptin"
"7900-4","","","","","","","","","","H.p.-AK","Helicobacter pylori AK"
"7902-0","","","","","","","","","","H.p.-AK IgG","Helicobacter pylori-AK IgG"
"7905-3","","","","","","","","","","HBV s-AG Bestät.Nt.","HBV s-AG Bestät.Nt."
"790-6","","","","","","","","","","Erythrozyten man. Z.","Erythrozyten manuelle Zählung"
"7906-1","","","","","","","","","","HDV-RNA PCR","HDV RNA PCR"
"7909-5","","","","","","","","","","HSV-AK IgG 1 qn.","HSV-AK IgG 1 qn."
"7912-9","","","","","","","","","","HSV-AK IgG 2 qn.","HSV-AK IgG 2 qn."
"791-4","","","","","","","","","","Erythrozyten /L","Erythrozyten /Liquor"
"79167-3","","","","","","","","","","Biene rApi m2 IgE","IgE i214 Bienengiftkomponente Hyaluronidase"
"7918-6","","","","","","","","","","HIV-AK1+2","HIV-AK1+2"
"79210-1","","","","","","","","","","FLT3 Genmutation","FLT3 Genmutation"
"792-2","","","","","","","","","","Erythrozyten a.m./L","Erythrozyten abs. mikr. /L"
"79346-3","","","","","","","","","","AAASA/Krea-Rto/U","Aminoadipinsäuresemialdehyd/Kreatinin-Ratio /U"
"79406-5","","","","","","","","","","IgM-Index /L","IgM-Index /L"
"794-8","","","","","","","","","","Erythrozyten /PP","Erythrozyten /PP"
"7962-4","","","","","","","","","","Masernv.-AK IgG qn.","Masernv. AK IgG qn."
"796-3","","","","","","","","","","Erythrozyten /PG","Erythrozyten /PG"
"7963-2","","","","","","","","","","Masernv.-AK IgM qn.","Masernv. AK IgM qn."
"75884-7","","","","","","","","","","Lupus Ratio","Lupus Antikoagulans Ratio"
"759-1","","","","","","","","","","Neutrophile abs./ASZ","Neutrophile Granulozyten abs. /ASZ"
"7591-1","","","","","","","","","","IgE f279","IgE f279 Chilipfeffer"
"7600-0","","","","","","","","","","IgE k203","IgE k203 Phospholipase"
"7601-8","","","","","","","","","","IgE k79 Phtalsäure","IgE k79 Phtalsäure Anhydrid"
"76023-1","","","","","","","","","","NAASP/Krea-Rto/U","N-Acetyl-Aspartat/Kreatinin-Ratio /U"
"7603-4","","","","","","","","","","ge7 Taubenkot IgG","ge7 Taubenkot IgG"
"7604-2","","","","","","","","","","IgE w14 Amaranth","IgE w14 Amaranth"
"76071-0","","","","","","","","","","Aspergillus DNA P/BL","Aspergillus spp. DNA PCR /BAL"
"76083-5","","","","","","","","","","ZN Färbung /BAL","Ziehl-Neelsen Färbung /BAL"
"7609-1","","","","","","","","","","IgE t213 Pinie","IgE t213 Pinie"
"7613-3","","","","","","","","","","Pistazie IgE","IgE f203 Pistazie"
"7623-2","","","","","","","","","","IgE f224 Mohnsamen","IgE f224 Mohnsamen"
"7627-3","","","","","","","","","","IgE f54 Süßkartoffel","IgE f54 Süßkartoffel"
"7632-3","","","","","","","","","","IgE t210 Liguster","IgE t210 Liguster"
"763-3","","","","","","","","","","Stabkernige abs. mi.","Stabkernige abs. mi."
"764-1","","","","","","","","","","Stabkernige rel. mi.","Stabkernige rel. mi."
"7557-2","","","","","","","","","","Hühnerei Gad1 IgE","IgE f233 Eikomponente, Ovomucoid (nGal d1)"
"7558-0","","","","","","","","","","Auster IgE","IgE f290 Auster"
"755-9","","","","","","","","","","Neutrophile a.m. /L","Neutrophile Granulozyten abs. mikr. /Liquor"
"7563-0","","","","","","","","","","IgE f218 Paprika","IgE f218 Paprika"
"75632-0","","","","","","","","","","Resistin","Resistin"
"75639-5","","","","","","","","","","LDH SM/Ser.-Ratio","LDH SM/Ser.-Ratio"
"7564-8","","","","","","","","","","IgE e197","IgE e197 Sittichkot"
"7565-5","","","","","","","","","","IgE e196","IgE e196 Sittichfedern"
"7566-3","","","","","","","","","","IgE e198","IgE e198 Sittichserumprotein"
"7573-9","","","","","","","","","","IgE f309 Kichererbse","IgE f309 Kichererbse"
"757-5","","","","","","","","","","Granulozyten abs./PP","Granulozyten abs. /PP"
"75755-9","","","","","","","","","","MSSA DNA ql. /SM PCR","MSSA DNA ql. /SM PCR"
"7583-8","","","","","","","","","","IgG m217 Penicillium","IgG m217 Penicillium spp."
"7584-6","","","","","","","","","","gm1 Pen. chrys. IgG","gm1 Penicillium chrysogenum IgG"
"75366-5","","","","","","","","","","Laktat /B fet.","Laktat Fetale Mikroblutuntersuchung"
"75373-1","","","","","","","","","","Erythrozyten fetal/B","Fetale Erythrozyten (Kleihauer-Bethke Methode) /B"
"75374-9","","","","","","","","","","Zellen sonst. r.m./L","Zellen sonstige rel. mikr. /L"
"75377-2","","","","","","","","","","Dengue-V. NS1 AG.ql.","Dengue-Virus NS1 AG ql."
"75506-6","","","","","","","","","","LA-Bestät. aPTT","LA-Bestät. aPTT"
"75510-8","","","","","","","","","","aPTT L.-s. 1+1 NP 0M","aPTT Lupus-sensitiv 1+1 Normalplasma, 0 Min"
"75513-2","","","","","","","","","","PTV dRVVT 50:50","Plasmatauschversuch dRVVT 50:50"
"75518-1","","","","","","","","","","Meningitis Latex-T/L","Meningitis Latextest /L"
"7552-3","","","","","","","","","","IgE f283 Oregano","IgE f283 Oregano"
"7556-4","","","","","","","","","","Hühnerei Gad2 IgE","IgE f232 Eikomponente, Ovalbumin (nGal d2)"
"74365-8","","","","","","","","","","PPT /Fb","Palmitoyl-Protein-Thioesterase /Fibroblasten"
