"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"33910-1","Ревматоїдний фактор","Наявність або Поріг","МоментЧасу","Сироватка","Порядково","","Серологія","РФ Сир-Якісн","Ревматоїдний фактор [Наявність] в сироватці","","Ревматоїдний фактор Якісн (Сир)"
"70218-3","Тригліцериди","Молярна Концентрація","МоментЧасу","Кров","Кількісно","","Хімія","Тригліцериди Крв-МолКонц","Тригліцериди [Молі/об'єм] в крові","","Тригліцериди (Крв) [Молі/об'єм]"
"703-9","Базофільна зернистість","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Базоф Зерн Крв Якісн Мазок","Базофільна зернистість [Наявність] в Крові методом Світлової мікроскопії","","Базофільна зернистість СМ Якісно (Крв)"
"735-1","Лімфоцити.атипові (реактивні)/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Лімфоц атипові/лейк ЧисФракц Крв Вручну","Лімфоцити атипові (варіантні)/100 лейкоцитів в Крові Ручний підрахунок","","Лімфоцити атипові (варіантні) /100 лейкоцитів Ручний підрахунок (Крв)"
"737-7","Лімфоцити/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Лімфоцити/лейк ЧисФракц Крв Вручну","Лімфоцити/100 лейкоцитів в Крові Ручний підрахунок","","Лімфоцити/100 лейкоцитів Ручний підрахунок (Крв)"
"744-3","Моноцити/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Моноцити/лейк ЧисФракц Крв Вручну","Моноцити/100 лейкоцитів в Крові Ручний підрахунок","","Моноцити/100 лейкоцитів Ручний підрахунок (Крв)"
"748-4","Мієлоцити","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Мієлоцити # Крв Вручну","Мієлоцити [кількість/об'єм] в Крові Ручний підрахунок","","Мієлоцити Ручний підрахунок (Крв) [#/об'єм]"
"751-8","Нейтрофіли","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Нейтрофіли # Крв Авто","Нейтрофіли [кількість/об'єм] в Крові Автоматизований підрахунок","","Нейтрофіли Авто (Крв) [#/об'єм]"
"763-3","Нейтрофіли. паличкоядерна форма","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Нейтрофіли Палички # Крв Вручну","Паличкоядерні нейтрофіли [кількість/об'єм] в Крові Ручний підрахунок","","Паличкоядерні нейтрофіли Ручний підрахунок (Крв) [#/об'єм]"
"34165-1","Гранулоцити.незрілі","Наявність або Поріг","МоментЧасу","Кров","Порядково","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Гранулоцити.незрілі Крв Якісн Авто","Незрілі гранулоцити [Наяність] в Крові Автоматизований підрахунок","","Незрілі гранулоцити Авто Якісно (Крв)"
"34928-2","Уробіліноген","Молярна Концентрація","МоментЧасу","Сеча","Кількісно","Тест-смужка","Аналіз Сечі","Уробіліноген Сеч Смуж-МолКонц","Уробіліноген [Молі/об'єм] в Сечі Тест-смужкою","","Уробіліноген Тест-смужка (Сеча) [Молі/об'єм]"
"35452-2","ВІЛ 1 gp40 Антитіла","Наявність або Поріг","МоментЧасу","Сироватка","Порядково","Імуноблот","Мікробіологія","ВІЛ 1 gp40 Ат Сиров Якісн ІБ","ВІЛ 1 gp40 Антитіла [Наявність] в Сироватці методом Імуноблоту","","ВІЛ 1 gp40 Антитіла ІБ Якісно (Сиров)"
"35663-4","Білок","Масова Концентрація","ХХХ","Сеча","Кількісно","","Аналіз Сечі","Білок ?Час Сеч-МасКонц","Білок [Маса/об'єм] у сечі, зібраній протягом невизначеного часу","","Білок Невизначений час (Сеча) [Маса/об'єм]"
"38473-5","17-гідроксипрогестерон","Масова Концентрація","МоментЧасу","Суха пляма крові (фільтрувальний папір)","Кількісно","","Хімія","17ОНП СухПлям-МасКонц","17-гідроксипрогестерон [Маса/об'єм] в сухій плямі крові","","17-гідроксипрогестерон в сухій плямі крові [Маса/об'єм]"
"38908-0","Пойкілоцитоз","Наявність або Поріг","МоментЧасу","Кров","Порядково","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Пойкілоцитоз Крв Якісн Авто","Пойкілоцитоз [Наяність] в Крові Автоматизований підрахунок","","Пойкілоцитоз Авто Якісно (Крв)"
"38996-5","Нейтрофіли","Наявність або Поріг","МоментЧасу","Сеча","Порядково","Мікроскопія. світлова","Аналіз Сечі","Нейтрофіли Сеча Якісн Мікро","Нейтрофіли [Наявність] в Сечі методом Світлової Мікроскопії","","Нейтрофіли СМ Якісно (Сеча)"
"40729-6","Вірус простого герпесу, Антитіла.IgM","Наявність або Поріг","МоментЧасу","Сироватка","Порядково","Імуноаналіз","Мікробіологія","ВПГ IgМ Сиров Якісн ІА","Вірус простого герпесу Антитіла IgМ [Наявність] в Сироватці методом Імуноаналізу","","ВПГ IgМ ІА Якісн (Сироватка)"
"709-6","Бласти/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Бласти/лейк ЧисФракц Крв Вручну","Бласти/100 лейкоцитів в Крові Ручний підрахунок","","Бласти/100 лейкоцитів Ручний підрахунок (Крв)"
"714-6","Еозинофіли/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Еозинофіли/лейк ЧисФракц Крв Вручну","Еозинофіли/100 лейкоцитів в Крові Ручний підрахунок","","Еозинофіли/100 лейкоцитів Ручний підрахунок (Крв)"
"730-2","Лейкоцити інші/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Лейкоцити інші/лейк ЧисФракц Крв Вручну","Лейкоцити інші/100 лейкоцитів в Крові Ручний підрахунок","","Лейкоцити інші/100 лейкоцитів Ручний підрахунок (Крв)"
"741-9","Мікроцити","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Мікроцити Крв Якісн Мазок","Мікроцити [Наявність] в Крові методом Світлової мікроскопії","","Мікроцити СМ Якісно (Крв)"
"742-7","Моноцити","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Моноцити # Крв Авто","Моноцити [кількість/об'єм] в Крові Автоматизований підрахунок","","Моноцити Авто (Крв) [#/об'єм]"
"743-5","Моноцити","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Моноцити # Крв Вручну","Моноцити [кількість/об'єм] в Крові Ручний підрахунок","","Моноцити Ручний підрахунок (Крв) [#/об'єм]"
"769-0","Нейтрофіли. сегментоядерні/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Нейтр Сегменти/лейк ЧисФракц Крв Вручну","Нейтрофіли сегментоядерні/100 лейкоцитів в Крові Ручний підрахунок","","Нейтрофіли сегментоядерні/100 лейкоцитів Ручний підрахунок (Крв)"
"774-0","Овалоцити","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Овалоцити Крв Якісн Мазок","Овалоцити [Наявність] в Крові методом Світлової мікроскопії","","Овалоцити СМ Якісно (Крв)"
"770-8","Нейтрофіли/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Нейтрофіли/лейк ЧисФракц Крв Авто","Нейтрофіли/100 лейкоцитів в Крові Автоматизований підрахунок","","Нейтрофіли/100 лейкоцитів Авто (Крв)"
"773-2","Еритроцити.ядровмісні/100 еритроцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Еритр ядр/100 Ер ЧисФракц Крв Вручну","Еритроцити.ядровмісні/100 еритроцитів в Крові Ручний підрахунок","","Ядровмісні еритроцити/100 Еритр Ручний підрахунок (Крв)"
"7790-9","Ехіноцити","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Ехіноцити Крв Якісн Мазок","Ехіноцити [Наявність] в Крові методом Світлової мікроскопії","","Ехіноцити СМ Якісно (Крв)"
"7792-5","Тільця Деле","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Тільця Деле Крв Якісн Мазок","Тільця Деле [Наявність] в Крові методом Світлової мікроскопії","","Тільця Деле СМ Якісно (Крв)"
"7796-6","Тромбоцитарний згусток","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Тромбоц згусток Крв Якісн Мазок","Тромбоцитарний згусток [Наявність] в Крові методом Світлової мікроскопії","","Тромбоцитарний згусток СМ Якісно (Крв)"
"779-9","Пойкілоцитоз","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Пойкілоцитоз Крв Якісн Мазок","Пойкілоцитоз [Наявність] в Крові методом Світлової мікроскопії","","Пойкілоцитоз СМ Якісно (Крв)"
"785-6","Cередній вміст гемоглобіну в еритроциті","Ентитична Маса","МоментЧасу","Еритроцити","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","MCH Сер вміст гем еритр Кільк Авто","MCH - Cередній вміст гемоглобіну [Ентитична маса] Автоматизований підрахунок","","MCH Cеред вміст гемоглобіну Авто (Еритр) [Ентитична маса]"
"788-0","Ширина розподілу Еритроцитів","Співвідношення","МоментЧасу","Еритроцити","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","RDW Шир розп Еритр Авто-Співвід","Ширина розподілу еритроцитів [Співвідношення] Автоматизований підрахунок","","Ширина розподілу еритроцитів Авто (Еритр) [Співвідношення]"
"777-3","Тромбоцити","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Тромбоцити # Крв Авто","Тромбоцити [кількість/об'єм] в Крові Автоматизований підрахунок","","Тромбоцити Авто (Крв) [#/об'єм]"
"7797-4","Монетні стовпчики еритроцитів","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Монетні стовпч Ер Крв Якісн Мазок","Монетні стовпчики еритроцитів [Наявність] в Крові методом Світлової мікроскопії","","Монетні стовпчики еритроцитів СМ Якісно (Крв)"
"7798-2","Тіні Гумпрехта","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Тіні Гумпрехта Крв Якісн Мазок","Тіні Гумпрехта [Наявність] в Крові методом Світлової мікроскопії","","Тіні Гумпрехта СМ Якісно (Крв)"
"783-1","Промієлоцити/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Промієлоцити/лейк ЧисФракц Крв Вручну","Промієлоцити/100 лейкоцитів в Крові Ручний підрахунок","","Промієлоцити/100 лейкоцитів Ручний підрахунок (Крв)"
"786-4","Середня концентрація гемоглобіну в еритроцитах","Масова Концентрація","МоментЧасу","Еритроцити","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","MCHC Сер конц гем еритр Авто МасКонц","MCHC - Середня концентрація гемоглобіну в еритроцитах [Маса/об'єм] Автоматизований підрахунок","","MCHC Серед конц гемоглобіну (Еритр) [Маса/об'єм]"
"7900-4","Helicobacter pylori, Антитіла","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","H pylori Ат Сир-ДовКонц","Helicobacter pylori, Антитіла [Одиниці/об'єм] в сироватці","","H. pylori Ат Кільк (Сиров)"
"7902-0","Helicobacter pylori, Антитіла.IgG","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","H pylori IgG Сир-ДовКонц","Helicobacter pylori, Антитіла IgG [Одиниці/об'єм] в сироватці","","H. pylori IgG Кільк (Сиров)"
"7905-3","Вірус Гепатиту В поверхневий Антиген","Наявність або Поріг","МоментЧасу","Сироватка/Плазма","Порядково","Нейтралізації тест","Мікробіологія","ВГВ HBsAg СирПл Якісн Нйт","Вірус Гепатиту В поверхневий Антиген [Наявність] в Сироватці або Плазмі за допомогою тесту Нейтралізації","","ВГВ поверхневий Антиген (HBsAg) тест Нейтралізації Якісно"
"749-2","Мієлоцити/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Мієлоцити/лейк ЧисФракц Крв Вручну","Мієлоцити/100 лейкоцитів в Крові Ручний підрахунок","","Мієлоцити/100 лейкоцитів Ручний підрахунок (Крв)"
"764-1","Нейтрофіли. паличкоядерні/100 лейкоцитів","Чисельна Фракція","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Нейтр Палички/лейк ЧисФракц Крв Вручну","Паличкоядерні нейтрофіли/100 лейкоцитів в Крові Ручний підрахунок","","Паличкоядерні нейтрофіли/100 лейкоцитів Ручний підрахунок (Крв)"
"771-6","Еритроцити.ядровмісні","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Еритр ядр # Крв Авто","Ядровмісні еритроцити [кількість/об'єм] в Крові Автоматизований підрахунок","","Ядровмісні еритроцити Авто (Крв) [#/об'єм]"
"772-4","Еритроцити.ядровмісні","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Ручний підрахунок","Гематологія/Підрахунок клітин","Еритр ядр # Крв Вручну","Ядровмісні еритроцити [кількість/об'єм] в Крові Ручний підрахунок","","Ядровмісні еритроцити Ручний підрахунок (Крв) [#/об'єм]"
"7789-1","Акантоцити","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Акантоцити Крв Якісн Мазок","Акантоцити [Наявність] в Крові методом Світлової мікроскопії","","Акантоцити СМ Якісно (Крв)"
"7793-3","Тільця Говела-Жоллі","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Тільця Жоллі Крв Якісн Мазок","Тільця Говела-Жоллі [Наявність] в Крові методом Світлової мікроскопії","","Тільця Говела-Жоллі СМ Якісно (Крв)"
"7817-0","Borrelia burgdorferi Антитіла.IgG","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","B burgdor IgG Сиров-ДовКонц","Borrelia burgdorferi Антитіла IgG [Одиниці/об'єм] в Сироватці","","B. burgdorferi IgG Кількісно (Сиров)"
"7886-5","Епштейн-Барр вірус, Антитіла до капсидного антигену. IgМ","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","ЕБВ VCA IgG Сиров-ДовКонц","Епштейн-Барр вірус, Антитіла IgМ до капсидного антигену [Одиниці/об'єм] в Сироватці","","ЕБВ, IgМ до капсидного Аг (VCA IgМ) Кількісно (Сироватка)"
"7885-7","Епштейн-Барр вірус, Антитіла до капсидного антигену. IgG","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","ЕБВ VCA IgG Сиров-ДовКонц","Епштейн-Барр вірус, Антитіла IgG до капсидного антигену [Одиниці/об'єм] в Сироватці","","ЕБВ, IgG до капсидного Аг (VCA IgG) Кількісно (Сироватка)"
"7893-1","Гліадин, Антитіла","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Серологія","Гліадин Ат Сир-ДовКонц","Гліадин, Антитіла [Одиниці/об'єм] в сироватці","","Гліадин, Ат Кільк (Сиров)"
"789-8","Еритроцити","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Еритроцити # Крв Авто","Еритроцити [кількість/об'єм] в Крові Автоматизований підрахунок","","Еритроцити Авто (Крв) [#/об'єм]"
"79375-2","Мікроскопічне дослідження^2й зразок","Наявність або Ідентифікація","МоментЧасу","Мокротиння","Категорійно","Забарвлення для виявлення кислотостійких бактерій. Ціля-Нільсена","Мікробіологія","Ціля-Нільсена Забарв Зразок2 Мокрота","Мікроскопічне дослідження [Ідентифікація] Моротиння методом Забарвлення для виявлення кислотостійких бактерій. Ціля-Нільсена--2й Зразок","","Мікроскопічне дослідження 2й зразок Забарвлення для виявлення КСБ. Ціля-Нільсена Категорійно (Мокротиння)"
"7984-8","Парвовірус В19, Антитіла.IgM","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","B19V IgМ Сир-ДовКонц","Парвовірус В19 Антитіла IgМ [Одиниці/об'єм] в сироватці","","Парвовірус В19 IgМ Кільк (Сиров)"
"800-3","Шистоцити","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Шистоцити Крв Якісн Мазок","Шистоцити [Наявність] в Крові методом Світлової мікроскопії","","Шистоцити СМ Якісно (Крв)"
"803-7","Токсична зернистість","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Токсична зернистість Крв Якісн Мазок","Токсична зернистість [Наявність] в Крові методом Світлової мікроскопії","","Токсична зернистість СМ Якісно (Крв)"
"40750-2","Епштейн-Барр вірус, Антитіла до капсидного антигену. IgG","Наявність або Поріг","МоментЧасу","Сироватка","Порядково","Імунофлуоресценція","Мікробіологія","ЕБВ VCA IgG Сиров Якісн ІФ","Епштейн-Барр вірус, Антитіла IgG до капсидного антигену [Наявність] в Сироватці методом Імунофлюоресценції","","ЕБВ, IgG до капсидного Аг (VCA IgG) ІФ Якісно (Сироватка)"
"41016-7","Білірубін","Молярна Концентрація","МоментЧасу","Сеча","Кількісно","Тест-смужка","Аналіз Сечі","Білірубін Сеч Смуж-МолКонц","Білірубін.загальний [Молі/об'єм] в Сечі Тест-смужкою","","Білірубін Тест-смужка (Сеча) [Молі/об'єм]"
"42931-6","Chlamydia trachomatis рРНК","Наявність або Поріг","МоментЧасу","Сеча","Порядково","Зонд-детекція. цільова аміпліфікація НК","Мікробіологія","C.trach рРНК Сеч Якісн АНК+зонд","Chlamydia trachomatis рРНК [Наявність] в Сечі методом Ампліфікації НК та детекцією з використанням зондів","","C. trachomatis рРНК Ампліфікація НК+зонд Якісно (Сеча)"
"43305-2","Neisseria gonorrhoeae рРНК","Наявність або Поріг","МоментЧасу","ХХХ","Порядково","Зонд-детекція. цільова аміпліфікація НК","Мікробіологія","N gonorrhoea рРНК Зразок Якісн АНК+зонд","Neisseria gonorrhoeae рРНК [Наявність] в Зразку методом Ампліфікації НК та детекцією з використанням зонду","","N. gonorrhoea рРНК АНК+зонд Якісн (Зразок)"
"44448-9","Бета 2 глікопротеїн 1 Aнтитіла.IgG","Довільна Концентрація","МоментЧасу","Сироватка/Плазма","Кількісно","Імуноаналіз","Коагулометрія","Б2 Глікопрот1 IgG СировПл ІА-ДовКонц","Бета 2 глікопротеїн 1 IgG Aнтитіла [Одиниці/об'єм] в Сироватці або Плазмі методом Імуноаналізу","","Бета 2 глікопротеїн 1 IgG ІА Кількісно"
"44915-7","Холестерин.ЛПНЩ/Холестерин.ЛПВЩ","Молярне Співвідношення","МоментЧасу","Сироватка/Плазма","Кількісно","","Хімія","ЛПНЩ/ЛПВЩ СирПл-МолСпіввід","Холестерин ЛПНЩ/Холестерин ЛПВЩ [Молярне співвідношення] в сироватці чи плазмі","","Холестерин ЛПНЩ/Холестерин ЛПВЩ [Молярне співвідношення]"
"4548-4","Гемоглобін A1c/Гемоглобін загальний","Масова Фракція","МоментЧасу","Кров","Кількісно","","Хімія","HbA1c МасФракц Крв","Гемоглобін A1c/Гемоглобін загальний в крові","","HbA1c (Крв) [Масова фракція]"
"46267-1","Протеїназа 3, Антитіла","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","Імуноаналіз","Серологія","Протеїназа 3 Ат Сир ІА-ДовКонц","Протеїназа 3 Антитіла [Одиниці/об'єм] в сироватці методом імуноаналізу","","Протеїназа 3 Ат ІА Кільк (Сир)"
"7901-2","Helicobacter pylori, Антитіла.IgA","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","H pylori IgA Сир-ДовКонц","Helicobacter pylori, Антитіла IgA [Одиниці/об'єм] в сироватці","","H. pylori IgA Кільк (Сиров)"
"7981-4","Парвовірус В19, Антитіла.IgM","Наявність або Поріг","МоментЧасу","Сироватка","Порядково","","Мікробіологія","B19V IgМ Сиров Якісн","Парвовірус В19 Антитіла IgМ [Наявність] в сироватці","","Парвовірус В19 IgМ Якісн (Сиров)"
"801-1","Серповидні клітини","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Серповидні клітини Крв Якісн Мазок","Серповидні клітини [Наявність] в Крові методом Світлової мікроскопії","","Серповидні клітини СМ Якісно (Крв)"
"8014-3","Rubella virus, Антитіла.IgG","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","RUBV IgG Сир-ДовКонц","Rubella virus Антитіла IgG [Одиниці/об'єм] в сироватці","","Rubella virus IgG Кільк (Сиров)"
"802-9","Сфероцити","Наявність або Поріг","МоментЧасу","Кров","Порядково","Мікроскопія. світлова","Гематологія/Підрахунок клітин","Сфероцити Крв Якісн Мазок","Сфероцити [Наявність] в Крові методом Світлової мікроскопії","","Сфероцити СМ Якісно (Крв)"
"8098-6","Тиреоглобулін Антитіла","Довільна Концентрація","МоментЧасу","Сироватка/Плазма","Кількісно","","Серологія","Тиреоглобулін Ат СирПл-ДовКонц","Антитіла до Тиреоглобуліну [Одиниці/об'єм] в Сироватці або Плазмі","","Антитіла до Тиреоглобуліну Кількісно"
"8101-8","Клітини.CD3+CD8+/100 клітин","Чисельна Фракція","МоментЧасу","Кров","Кількісно","","Клітинні Маркери","CD3+CD8+ Клітини ЧисФракц Крв","CD3+CD8+ (Т8 супресори) клітини/100 клітин в Крові","","CD3+CD8+ (Т8 супресори) клітини/100 клітин (Крв)"
"8047-3","Вірус Varicella zoster, Антитіла.IgG","Довільна Концентрація","МоментЧасу","Сироватка","Кількісно","","Мікробіологія","VZV IgG Сир-ДовКонц","Вірус Varicella zoster Антитіла IgG [Одиниці/об'єм] в сироватці","","VZV IgG Кільк (Сиров)"
"8095-2","Гладка мускулатура, Антитіла","Титр","МоментЧасу","Сироватка","Кількісно","","Серологія","Гладка мускулатура Ат Титр Сир","Гладка мускулатура антитіла [Титр] в сироватці","","Гладка мускулатура Ат (Сир) [Титр]"
"8124-0","Клітини.CD3/100 клітин","Чисельна Фракція","МоментЧасу","Кров","Кількісно","","Клітинні Маркери","CD3 Клітини ЧисФракц Крв","CD3 клітини/100 клітин в Крові","","CD3 клітини/100 клітин (Крв)"
"8247-9","Слиз","Наявність або Поріг","МоментЧасу","Осад Сечі","Порядково","Мікроскопія. світлова","Аналіз Сечі","Слиз СечОсд Якісн Мікро","Слиз [Наявність] в осаді Сечі методом Світлової Мікроскопії","","Слиз СМ Якісно (осад Сечі)"
"88172-2","Мікроскопічне дослідження","Наявність або Поріг","МоментЧасу","Ізолят","Порядково","Забарвлення для виявлення кислотостійких бактерій","Мікробіологія","КСБ Забарв Ізолят Якісн","Мікроскопічне дослідження [Наявність] Ізоляту методом Забарвлення для виявлення кислотостійких бактерій","","Мікроскопічне дослідження Забарвлення для виявлення КСБ Якісно (Ізолят)"
"882-1","АВО та Rh група","Тип","МоментЧасу","Кров","Категорійно","","Банк Крові","АВО+Rh Крв","АВО та Rh група [Тип] Крові","","АВО та Rh група (Крв)"
"94857-0","Мікроскопічне дослідження^3й зразок","Наявність або Поріг","МоментЧасу","Мокротиння","Порядково","Забарвлення для виявлення кислотостійких бактерій","Мікробіологія","КСБ Забарв Зразок3 Мокрота Якісн","Мікроскопічне дослідження [Наявність] Мокротиння методом Забарвлення для виявлення кислотостійких бактерій--3й зразок","","Мікроскопічне дослідження 3й зразок Забарвлення для виявлення КСБ Якісно (Мокротиння)"
"9586-9","Borrelia burgdorferi Антитіла","Інтерпретація","МоментЧасу","Сироватка","Категорійно","","Мікробіологія","B. burgdor Ат Сир-Інтерпр","Borrelia burgdorferi Aнтитіла [Інтерпретація] в Сироватці","","B. burgdorferi Ат (Сироватка) [Інтерпретація]"
"8099-4","Тиреопероксидаза Антитіла","Довільна Концентрація","МоментЧасу","Сироватка/Плазма","Кількісно","","Серологія","Анти-ТПО СирПл-ДовКонц","Антитіла до Тиреопероксидази [Одиниці/об'єм] в Сироватці або Плазмі","","АТПО Кількісно"
"8112-5","Клітини.CD3-CD16+CD56+/100 клітин","Чисельна Фракція","МоментЧасу","Кров","Кількісно","","Клітинні Маркери","CD3-CD16+CD56+ Клітини ЧисФракц Крв","CD3-CD16+CD56+ (Природні кілери) клітини/100 клітин в Крові","","CD3-CD16+CD56+ (Природні кілери) клітини/100 клітин (Крв)"
"8116-6","Клітини.CD19","Чисельна Концентрація","МоментЧасу","Кров","Кількісно","","Клітинні Маркери","CD19 Клітини # Крв","CD19 клітини [кількість/об'єм] в Крові","","CD19 клітини (Крв) [кількість/об'єм]"
"8130-7","Клітини.CD45/100 клітин","Чисельна Фракція","МоментЧасу","Кров","Кількісно","","Клітинні Маркери","CD45 Клітини ЧисФракц Крв","CD45 (Лімфоцити) клітини/100 клітин в Крові","","CD45 (Лімфоцити) клітини/100 клітин (Крв)"
"8249-5","Клітини перехідного епітелію","Наявність або Поріг","МоментЧасу","Осад Сечі","Порядково","Мікроскопія. світлова","Аналіз Сечі","Перех клітини СечОсд Якісн Мікро","Клітини перехідного епітелію [Наявність] в осаді Сечі методом Світлової Мікроскопії","","Клітини перехідного епітелію СМ Якісно (осад Сечі)"
"9588-5","Borrelia burgdorferi 18kD Aнтитіла.IgG","Наявність або Поріг","МоментЧасу","Сироватка","Порядково","Імуноблот","Мікробіологія","B burgdor18kD IgG Сиров Якісн ІБ","Borrelia burgdorferi 18kD Aнтитіла IgG [Наявність] в Сироватці методом Імуноблоту","","B. burgdorferi 18kD IgG IБ Якісно (Сироватка)"
"9589-3","Borrelia burgdorferi 23kD Aнтитіла.IgG","Наявність або Поріг","МоментЧасу","Сироватка","Порядково","Імуноблот","Мікробіологія","B burgdor23kD IgG Сиров Якісн ІБ","Borrelia burgdorferi 23kD Aнтитіла IgG [Наявність] в Сироватці методом Імуноблоту","","B. burgdorferi 23kD IgG IБ Якісно (Сироватка)"
"51844-9","Кортизол","Молярна Концентрація","МоментЧасу","Слина","Кількісно","","Хімія","Кортизол Слн-МолкКонц","Кортизол [Молі/об'єм] в слині","","Кортизол (слн) [Молі/об'єм]"
"9593-5","Borrelia burgdorferi 41kD Aнтитіла.IgG","Наявність або Поріг","МоментЧасу","Сироватка","Порядково","Імуноблот","Мікробіологія","B burgdor41kD IgG Сиров Якісн ІБ","Borrelia burgdorferi 41kD Aнтитіла IgG [Наявність] в Сироватці методом Імуноблоту","","B. burgdorferi 41kD IgG IБ Якісно (Сироватка)"
